,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,wolves,sheep,grass,tick
9190,62,188,38,72,15,5,72,14,813.0,38.0,637.0,50
9191,62,188,38,72,15,5,72,14,509.0,0.0,2052.0,100
9192,62,188,38,72,15,5,72,14,35.0,0.0,2601.0,150
9193,62,188,38,72,15,5,72,15,886.0,28.0,663.0,50
9194,62,188,38,72,15,5,72,15,454.0,0.0,2133.0,100
9195,62,188,38,72,15,5,72,15,27.0,0.0,2601.0,150
9196,62,188,38,72,15,5,72,16,861.0,24.0,764.0,50
9197,62,188,38,72,15,5,72,16,375.0,0.0,2089.0,100
9198,62,188,38,72,15,5,72,16,20.0,0.0,2599.0,150
9199,62,188,38,72,15,5,72,17,957.0,31.0,480.0,50
9200,62,188,38,72,15,5,72,17,662.0,0.0,2097.0,100
9201,62,188,38,72,15,5,72,17,37.0,0.0,2601.0,150
9202,62,188,38,72,15,5,72,18,913.0,43.0,566.0,50
9203,62,188,38,72,15,5,72,18,518.0,0.0,2026.0,100
9204,62,188,38,72,15,5,72,18,26.0,0.0,2601.0,150
9205,62,188,38,72,15,5,72,19,976.0,26.0,565.0,50
9206,62,188,38,72,15,5,72,19,581.0,0.0,2087.0,100
9207,62,188,38,72,15,5,72,19,49.0,0.0,2601.0,150
9208,62,188,38,72,15,5,72,20,988.0,23.0,581.0,50
9209,62,188,38,72,15,5,72,20,512.0,0.0,2153.0,100
9210,62,188,38,72,15,5,72,20,36.0,0.0,2601.0,150
9211,62,188,38,72,15,5,72,21,775.0,16.0,798.0,50
9212,62,188,38,72,15,5,72,21,372.0,0.0,2140.0,100
9213,62,188,38,72,15,5,72,21,20.0,0.0,2601.0,150
9214,62,188,38,72,15,5,72,22,920.0,28.0,680.0,50
9215,62,188,38,72,15,5,72,22,391.0,0.0,2109.0,100
9216,62,188,38,72,15,5,72,22,36.0,0.0,2601.0,150
9217,62,188,38,72,15,5,72,23,974.0,27.0,519.0,50
9218,62,188,38,72,15,5,72,23,582.0,0.0,2112.0,100
9219,62,188,38,72,15,5,72,23,57.0,0.0,2601.0,150
9220,62,188,38,72,15,5,72,24,856.0,11.0,812.0,50
9221,62,188,38,72,15,5,72,24,347.0,0.0,2287.0,100
9222,62,188,38,72,15,5,72,24,22.0,0.0,2601.0,150
9223,62,188,38,72,15,5,72,25,817.0,45.0,598.0,50
9224,62,188,38,72,15,5,72,25,530.0,0.0,2006.0,100
9225,62,188,38,72,15,5,72,25,18.0,0.0,2601.0,150
9226,62,188,38,72,15,5,72,26,865.0,58.0,487.0,50
9227,62,188,38,72,15,5,72,26,695.0,0.0,2012.0,100
9228,62,188,38,72,15,5,72,26,54.0,0.0,2601.0,150
9229,62,188,38,72,15,5,72,27,1053.0,5.0,729.0,50
9230,62,188,38,72,15,5,72,27,350.0,0.0,2280.0,100
9231,62,188,38,72,15,5,72,27,22.0,0.0,2601.0,150
9232,62,188,38,72,15,5,72,28,996.0,24.0,437.0,50
9233,62,188,38,72,15,5,72,28,685.0,0.0,2091.0,100
9234,62,188,38,72,15,5,72,28,72.0,0.0,2601.0,150
9235,62,188,38,72,15,5,72,29,859.0,50.0,571.0,50
9236,62,188,38,72,15,5,72,29,608.0,0.0,2016.0,100
9237,62,188,38,72,15,5,72,29,51.0,0.0,2601.0,150
9238,62,188,38,72,15,5,72,30,962.0,14.0,595.0,50
9239,62,188,38,72,15,5,72,30,551.0,0.0,2150.0,100
9240,62,188,38,72,15,5,72,30,52.0,0.0,2601.0,150
9241,62,188,38,72,15,5,72,31,968.0,25.0,579.0,50
9242,62,188,38,72,15,5,72,31,563.0,0.0,2150.0,100
9243,62,188,38,72,15,5,72,31,38.0,0.0,2601.0,150
9244,62,188,38,72,15,5,72,32,962.0,25.0,588.0,50
9245,62,188,38,72,15,5,72,32,543.0,0.0,2185.0,100
9246,62,188,38,72,15,5,72,32,32.0,0.0,2601.0,150
9247,62,188,38,72,15,5,72,33,851.0,32.0,704.0,50
9248,62,188,38,72,15,5,72,33,395.0,0.0,2011.0,100
9249,62,188,38,72,15,5,72,33,38.0,0.0,2601.0,150
9250,62,188,38,72,15,5,72,34,992.0,28.0,599.0,50
9251,62,188,38,72,15,5,72,34,559.0,0.0,2166.0,100
9252,62,188,38,72,15,5,72,34,37.0,0.0,2601.0,150
9253,62,188,38,72,15,5,72,35,921.0,27.0,705.0,50
9254,62,188,38,72,15,5,72,35,312.0,0.0,2217.0,100
9255,62,188,38,72,15,5,72,35,14.0,0.0,2601.0,150
9256,62,188,38,72,15,5,72,36,974.0,16.0,617.0,50
9257,62,188,38,72,15,5,72,36,488.0,0.0,2178.0,100
9258,62,188,38,72,15,5,72,36,29.0,0.0,2601.0,150
9259,62,188,38,72,15,5,72,37,802.0,53.0,686.0,50
9260,62,188,38,72,15,5,72,37,509.0,0.0,1913.0,100
9261,62,188,38,72,15,5,72,37,22.0,0.0,2601.0,150
9262,62,188,38,72,15,5,72,38,1080.0,25.0,500.0,50
9263,62,188,38,72,15,5,72,38,573.0,0.0,2147.0,100
9264,62,188,38,72,15,5,72,38,21.0,0.0,2601.0,150
9265,62,188,38,72,15,5,72,39,1065.0,29.0,541.0,50
9266,62,188,38,72,15,5,72,39,539.0,0.0,2127.0,100
9267,62,188,38,72,15,5,72,39,20.0,0.0,2601.0,150
9268,62,188,38,72,15,5,72,40,1002.0,6.0,703.0,50
9269,62,188,38,72,15,5,72,40,495.0,0.0,2251.0,100
9270,62,188,38,72,15,5,72,40,13.0,0.0,2601.0,150
9271,62,188,38,72,15,5,72,41,759.0,48.0,726.0,50
9272,62,188,38,72,15,5,72,41,502.0,0.0,1967.0,100
9273,62,188,38,72,15,5,72,41,39.0,0.0,2596.0,150
9274,62,188,38,72,15,5,72,42,975.0,47.0,323.0,50
9275,62,188,38,72,15,5,72,42,1066.0,0.0,2105.0,100
9276,62,188,38,72,15,5,72,42,118.0,0.0,2601.0,150
9277,62,188,38,72,15,5,72,43,1024.0,22.0,574.0,50
9278,62,188,38,72,15,5,72,43,586.0,0.0,2139.0,100
9279,62,188,38,72,15,5,72,43,28.0,0.0,2601.0,150
9280,62,188,38,72,15,5,72,44,1065.0,13.0,535.0,50
9281,62,188,38,72,15,5,72,44,543.0,0.0,2246.0,100
9282,62,188,38,72,15,5,72,44,42.0,0.0,2601.0,150
9283,62,188,38,72,15,5,72,45,872.0,12.0,808.0,50
9284,62,188,38,72,15,5,72,45,381.0,0.0,2144.0,100
9285,62,188,38,72,15,5,72,45,27.0,0.0,2597.0,150
9286,62,188,38,72,15,5,72,46,706.0,35.0,834.0,50
9287,62,188,38,72,15,5,72,46,369.0,0.0,2067.0,100
9288,62,188,38,72,15,5,72,46,15.0,0.0,2601.0,150
9289,62,188,38,72,15,5,72,47,972.0,11.0,656.0,50
9290,62,188,38,72,15,5,72,47,382.0,0.0,2211.0,100
9291,62,188,38,72,15,5,72,47,10.0,0.0,2601.0,150
9292,62,188,38,72,15,5,72,48,982.0,26.0,630.0,50
9293,62,188,38,72,15,5,72,48,536.0,0.0,2125.0,100
9294,62,188,38,72,15,5,72,48,59.0,0.0,2601.0,150
9295,62,188,38,72,15,5,72,49,869.0,59.0,552.0,50
9296,62,188,38,72,15,5,72,49,574.0,0.0,1982.0,100
9297,62,188,38,72,15,5,72,49,47.0,0.0,2601.0,150
9298,62,188,38,72,15,5,72,50,1010.0,34.0,620.0,50
9299,62,188,38,72,15,5,72,50,463.0,0.0,2067.0,100
9300,62,188,38,72,15,5,72,50,38.0,0.0,2601.0,150
9301,62,188,38,72,15,15,25,1,275.0,0.0,2544.0,50
9302,62,188,38,72,15,15,25,1,0.0,0.0,2601.0,100
9303,62,188,38,72,15,15,25,1,0.0,0.0,2601.0,150
9304,62,188,38,72,15,15,25,2,250.0,1.0,2532.0,50
9305,62,188,38,72,15,15,25,2,0.0,0.0,2601.0,100
9306,62,188,38,72,15,15,25,2,0.0,0.0,2601.0,150
9307,62,188,38,72,15,15,25,3,241.0,0.0,2567.0,50
9308,62,188,38,72,15,15,25,3,0.0,0.0,2601.0,100
9309,62,188,38,72,15,15,25,3,0.0,0.0,2601.0,150
9310,62,188,38,72,15,15,25,4,226.0,0.0,2561.0,50
9311,62,188,38,72,15,15,25,4,0.0,0.0,2601.0,100
9312,62,188,38,72,15,15,25,4,0.0,0.0,2601.0,150
9313,62,188,38,72,15,15,25,5,167.0,2.0,2545.0,50
9314,62,188,38,72,15,15,25,5,26.0,625.0,922.0,100
9315,62,188,38,72,15,15,25,5,11260.0,0.0,1864.0,150
9316,62,188,38,72,15,15,25,6,305.0,0.0,2539.0,50
9317,62,188,38,72,15,15,25,6,0.0,0.0,2601.0,100
9318,62,188,38,72,15,15,25,6,0.0,0.0,2601.0,150
9319,62,188,38,72,15,15,25,7,253.0,4.0,2456.0,50
9320,62,188,38,72,15,15,25,7,126.0,1014.0,490.0,100
9321,62,188,38,72,15,15,25,7,5264.0,0.0,2597.0,150
9322,62,188,38,72,15,15,25,8,155.0,0.0,2576.0,50
9323,62,188,38,72,15,15,25,8,1.0,0.0,2601.0,100
9324,62,188,38,72,15,15,25,8,0.0,0.0,2601.0,150
9325,62,188,38,72,15,15,25,9,251.0,0.0,2562.0,50
9326,62,188,38,72,15,15,25,9,0.0,0.0,2601.0,100
9327,62,188,38,72,15,15,25,9,0.0,0.0,2601.0,150
9328,62,188,38,72,15,15,25,10,199.0,0.0,2571.0,50
9329,62,188,38,72,15,15,25,10,0.0,0.0,2601.0,100
9330,62,188,38,72,15,15,25,10,0.0,0.0,2601.0,150
9331,62,188,38,72,15,15,25,11,152.0,18.0,2453.0,50
9332,62,188,38,72,15,15,25,11,1294.0,261.0,603.0,100
9333,62,188,38,72,15,15,25,11,149.0,0.0,2601.0,150
9334,62,188,38,72,15,15,25,12,247.0,2.0,2529.0,50
9335,62,188,38,72,15,15,25,12,32.0,913.0,430.0,100
9336,62,188,38,72,15,15,25,12,12148.0,0.0,2102.0,150
9337,62,188,38,72,15,15,25,13,245.0,0.0,2576.0,50
9338,62,188,38,72,15,15,25,13,0.0,0.0,2601.0,100
9339,62,188,38,72,15,15,25,13,0.0,0.0,2601.0,150
9340,62,188,38,72,15,15,25,14,287.0,0.0,2561.0,50
9341,62,188,38,72,15,15,25,14,0.0,0.0,2601.0,100
9342,62,188,38,72,15,15,25,14,0.0,0.0,2601.0,150
9343,62,188,38,72,15,15,25,15,200.0,0.0,2531.0,50
9344,62,188,38,72,15,15,25,15,0.0,0.0,2601.0,100
9345,62,188,38,72,15,15,25,15,0.0,0.0,2601.0,150
9346,62,188,38,72,15,15,25,16,221.0,0.0,2560.0,50
9347,62,188,38,72,15,15,25,16,0.0,0.0,2601.0,100
9348,62,188,38,72,15,15,25,16,0.0,0.0,2601.0,150
9349,62,188,38,72,15,15,25,17,143.0,0.0,2575.0,50
9350,62,188,38,72,15,15,25,17,0.0,0.0,2601.0,100
9351,62,188,38,72,15,15,25,17,0.0,0.0,2601.0,150
9352,62,188,38,72,15,15,25,18,136.0,0.0,2561.0,50
9353,62,188,38,72,15,15,25,18,0.0,0.0,2601.0,100
9354,62,188,38,72,15,15,25,18,0.0,0.0,2601.0,150
9355,62,188,38,72,15,15,25,19,411.0,0.0,2512.0,50
9356,62,188,38,72,15,15,25,19,0.0,0.0,2601.0,100
9357,62,188,38,72,15,15,25,19,0.0,0.0,2601.0,150
9358,62,188,38,72,15,15,25,20,235.0,0.0,2560.0,50
9359,62,188,38,72,15,15,25,20,0.0,0.0,2601.0,100
9360,62,188,38,72,15,15,25,20,0.0,0.0,2601.0,150
9361,62,188,38,72,15,15,25,21,201.0,0.0,2591.0,50
9362,62,188,38,72,15,15,25,21,0.0,0.0,2601.0,100
9363,62,188,38,72,15,15,25,21,0.0,0.0,2601.0,150
9364,62,188,38,72,15,15,25,22,214.0,1.0,2528.0,50
9365,62,188,38,72,15,15,25,22,0.0,0.0,2601.0,100
9366,62,188,38,72,15,15,25,22,0.0,0.0,2601.0,150
9367,62,188,38,72,15,15,25,23,247.0,0.0,2564.0,50
9368,62,188,38,72,15,15,25,23,0.0,0.0,2601.0,100
9369,62,188,38,72,15,15,25,23,0.0,0.0,2601.0,150
9370,62,188,38,72,15,15,25,24,290.0,3.0,2519.0,50
9371,62,188,38,72,15,15,25,24,105.0,525.0,720.0,100
9372,62,188,38,72,15,15,25,24,6125.0,0.0,2518.0,150
9373,62,188,38,72,15,15,25,25,225.0,0.0,2557.0,50
9374,62,188,38,72,15,15,25,25,0.0,0.0,2601.0,100
9375,62,188,38,72,15,15,25,25,0.0,0.0,2601.0,150
9376,62,188,38,72,15,15,25,26,219.0,2.0,2544.0,50
9377,62,188,38,72,15,15,25,26,0.0,0.0,2601.0,100
9378,62,188,38,72,15,15,25,26,0.0,0.0,2601.0,150
9379,62,188,38,72,15,15,25,27,163.0,0.0,2592.0,50
9380,62,188,38,72,15,15,25,27,0.0,0.0,2601.0,100
9381,62,188,38,72,15,15,25,27,0.0,0.0,2601.0,150
9382,62,188,38,72,15,15,25,28,272.0,2.0,2526.0,50
9383,62,188,38,72,15,15,25,28,30.0,617.0,871.0,100
9384,62,188,38,72,15,15,25,28,11233.0,0.0,1969.0,150
9385,62,188,38,72,15,15,25,29,261.0,0.0,2560.0,50
9386,62,188,38,72,15,15,25,29,0.0,0.0,2601.0,100
9387,62,188,38,72,15,15,25,29,0.0,0.0,2601.0,150
9388,62,188,38,72,15,15,25,30,253.0,0.0,2547.0,50
9389,62,188,38,72,15,15,25,30,0.0,0.0,2601.0,100
9390,62,188,38,72,15,15,25,30,0.0,0.0,2601.0,150
9391,62,188,38,72,15,15,25,31,179.0,0.0,2577.0,50
9392,62,188,38,72,15,15,25,31,0.0,0.0,2601.0,100
9393,62,188,38,72,15,15,25,31,0.0,0.0,2601.0,150
9394,62,188,38,72,15,15,25,32,170.0,0.0,2552.0,50
9395,62,188,38,72,15,15,25,32,0.0,0.0,2601.0,100
9396,62,188,38,72,15,15,25,32,0.0,0.0,2601.0,150
9397,62,188,38,72,15,15,25,33,227.0,2.0,2526.0,50
9398,62,188,38,72,15,15,25,33,26.0,1188.0,450.0,100
9399,62,188,38,72,15,15,25,33,11900.0,0.0,1891.0,150
9400,62,188,38,72,15,15,25,34,170.0,3.0,2537.0,50
9401,62,188,38,72,15,15,25,34,315.0,2236.0,137.0,100
9402,62,188,38,72,15,15,25,34,5748.0,0.0,2601.0,150
9403,62,188,38,72,15,15,25,35,188.0,1.0,2560.0,50
9404,62,188,38,72,15,15,25,35,14.0,1778.0,170.0,100
9405,62,188,38,72,15,15,25,35,9549.0,0.0,1605.0,150
9406,62,188,38,72,15,15,25,36,136.0,0.0,2587.0,50
9407,62,188,38,72,15,15,25,36,0.0,0.0,2601.0,100
9408,62,188,38,72,15,15,25,36,0.0,0.0,2601.0,150
9409,62,188,38,72,15,15,25,37,144.0,0.0,2562.0,50
9410,62,188,38,72,15,15,25,37,0.0,0.0,2601.0,100
9411,62,188,38,72,15,15,25,37,0.0,0.0,2601.0,150
9412,62,188,38,72,15,15,25,38,156.0,0.0,2564.0,50
9413,62,188,38,72,15,15,25,38,0.0,0.0,2601.0,100
9414,62,188,38,72,15,15,25,38,0.0,0.0,2601.0,150
9415,62,188,38,72,15,15,25,39,175.0,3.0,2525.0,50
9416,62,188,38,72,15,15,25,39,43.0,1024.0,467.0,100
9417,62,188,38,72,15,15,25,39,13372.0,0.0,2108.0,150
9418,62,188,38,72,15,15,25,40,199.0,0.0,2596.0,50
9419,62,188,38,72,15,15,25,40,0.0,0.0,2601.0,100
9420,62,188,38,72,15,15,25,40,0.0,0.0,2601.0,150
9421,62,188,38,72,15,15,25,41,197.0,1.0,2531.0,50
9422,62,188,38,72,15,15,25,41,23.0,701.0,758.0,100
9423,62,188,38,72,15,15,25,41,11622.0,0.0,1942.0,150
9424,62,188,38,72,15,15,25,42,83.0,0.0,2587.0,50
9425,62,188,38,72,15,15,25,42,0.0,0.0,2601.0,100
9426,62,188,38,72,15,15,25,42,0.0,0.0,2601.0,150
9427,62,188,38,72,15,15,25,43,196.0,0.0,2588.0,50
9428,62,188,38,72,15,15,25,43,0.0,0.0,2601.0,100
9429,62,188,38,72,15,15,25,43,0.0,0.0,2601.0,150
9430,62,188,38,72,15,15,25,44,205.0,0.0,2573.0,50
9431,62,188,38,72,15,15,25,44,0.0,0.0,2601.0,100
9432,62,188,38,72,15,15,25,44,0.0,0.0,2601.0,150
9433,62,188,38,72,15,15,25,45,200.0,4.0,2507.0,50
9434,62,188,38,72,15,15,25,45,307.0,795.0,534.0,100
9435,62,188,38,72,15,15,25,45,1571.0,0.0,2601.0,150
9436,62,188,38,72,15,15,25,46,192.0,0.0,2584.0,50
9437,62,188,38,72,15,15,25,46,0.0,0.0,2601.0,100
9438,62,188,38,72,15,15,25,46,0.0,0.0,2601.0,150
9439,62,188,38,72,15,15,25,47,258.0,2.0,2502.0,50
9440,62,188,38,72,15,15,25,47,36.0,791.0,701.0,100
9441,62,188,38,72,15,15,25,47,11121.0,0.0,2135.0,150
9442,62,188,38,72,15,15,25,48,211.0,0.0,2558.0,50
9443,62,188,38,72,15,15,25,48,0.0,0.0,2601.0,100
9444,62,188,38,72,15,15,25,48,0.0,0.0,2601.0,150
9445,62,188,38,72,15,15,25,49,175.0,8.0,2497.0,50
9446,62,188,38,72,15,15,25,49,342.0,1155.0,191.0,100
9447,62,188,38,72,15,15,25,49,2246.0,0.0,2601.0,150
9448,62,188,38,72,15,15,25,50,240.0,4.0,2463.0,50
9449,62,188,38,72,15,15,25,50,360.0,886.0,386.0,100
9450,62,188,38,72,15,15,25,50,1657.0,0.0,2601.0,150
9451,62,188,38,72,15,15,72,1,260.0,1.0,1532.0,50
9452,62,188,38,72,15,15,72,1,0.0,0.0,2490.0,100
9453,62,188,38,72,15,15,72,1,0.0,0.0,2490.0,150
9454,62,188,38,72,15,15,72,2,210.0,1.0,1568.0,50
9455,62,188,38,72,15,15,72,2,0.0,361.0,1467.0,100
9456,62,188,38,72,15,15,72,2,0.0,675.0,17.0,150
9457,62,188,38,72,15,15,72,3,443.0,0.0,1341.0,50
9458,62,188,38,72,15,15,72,3,0.0,0.0,2118.0,100
9459,62,188,38,72,15,15,72,3,0.0,0.0,2118.0,150
9460,62,188,38,72,15,15,72,4,205.0,0.0,1650.0,50
9461,62,188,38,72,15,15,72,4,0.0,0.0,2249.0,100
9462,62,188,38,72,15,15,72,4,0.0,0.0,2249.0,150
9463,62,188,38,72,15,15,72,5,195.0,6.0,1604.0,50
9464,62,188,38,72,15,15,72,5,598.0,781.0,127.0,100
9465,62,188,38,72,15,15,72,5,827.0,0.0,613.0,150
9466,62,188,38,72,15,15,72,6,228.0,0.0,1623.0,50
9467,62,188,38,72,15,15,72,6,0.0,0.0,2388.0,100
9468,62,188,38,72,15,15,72,6,0.0,0.0,2388.0,150
9469,62,188,38,72,15,15,72,7,268.0,0.0,1624.0,50
9470,62,188,38,72,15,15,72,7,0.0,0.0,2331.0,100
9471,62,188,38,72,15,15,72,7,0.0,0.0,2331.0,150
9472,62,188,38,72,15,15,72,8,177.0,0.0,1726.0,50
9473,62,188,38,72,15,15,72,8,1.0,0.0,2591.0,100
9474,62,188,38,72,15,15,72,8,0.0,0.0,2598.0,150
9475,62,188,38,72,15,15,72,9,206.0,0.0,1597.0,50
9476,62,188,38,72,15,15,72,9,0.0,0.0,2193.0,100
9477,62,188,38,72,15,15,72,9,0.0,0.0,2193.0,150
9478,62,188,38,72,15,15,72,10,177.0,5.0,1637.0,50
9479,62,188,38,72,15,15,72,10,196.0,1008.0,172.0,100
9480,62,188,38,72,15,15,72,10,3105.0,0.0,379.0,150
9481,62,188,38,72,15,15,72,11,139.0,0.0,1576.0,50
9482,62,188,38,72,15,15,72,11,0.0,0.0,1995.0,100
9483,62,188,38,72,15,15,72,11,0.0,0.0,1995.0,150
9484,62,188,38,72,15,15,72,12,148.0,0.0,1571.0,50
9485,62,188,38,72,15,15,72,12,0.0,0.0,1950.0,100
9486,62,188,38,72,15,15,72,12,0.0,0.0,1950.0,150
9487,62,188,38,72,15,15,72,13,212.0,0.0,1602.0,50
9488,62,188,38,72,15,15,72,13,0.0,0.0,2502.0,100
9489,62,188,38,72,15,15,72,13,0.0,0.0,2502.0,150
9490,62,188,38,72,15,15,72,14,204.0,0.0,1614.0,50
9491,62,188,38,72,15,15,72,14,0.0,0.0,2061.0,100
9492,62,188,38,72,15,15,72,14,0.0,0.0,2061.0,150
9493,62,188,38,72,15,15,72,15,237.0,19.0,1526.0,50
9494,62,188,38,72,15,15,72,15,1705.0,331.0,74.0,100
9495,62,188,38,72,15,15,72,15,382.0,0.0,1239.0,150
9496,62,188,38,72,15,15,72,16,318.0,0.0,1456.0,50
9497,62,188,38,72,15,15,72,16,0.0,0.0,2068.0,100
9498,62,188,38,72,15,15,72,16,0.0,0.0,2068.0,150
9499,62,188,38,72,15,15,72,17,198.0,0.0,1641.0,50
9500,62,188,38,72,15,15,72,17,0.0,0.0,2219.0,100
9501,62,188,38,72,15,15,72,17,0.0,0.0,2219.0,150
9502,62,188,38,72,15,15,72,18,157.0,0.0,1627.0,50
9503,62,188,38,72,15,15,72,18,0.0,0.0,2009.0,100
9504,62,188,38,72,15,15,72,18,0.0,0.0,2009.0,150
9505,62,188,38,72,15,15,72,19,217.0,0.0,1508.0,50
9506,62,188,38,72,15,15,72,19,0.0,0.0,1948.0,100
9507,62,188,38,72,15,15,72,19,0.0,0.0,1948.0,150
9508,62,188,38,72,15,15,72,20,171.0,0.0,1659.0,50
9509,62,188,38,72,15,15,72,20,0.0,0.0,2213.0,100
9510,62,188,38,72,15,15,72,20,0.0,0.0,2213.0,150
9511,62,188,38,72,15,15,72,21,263.0,7.0,1480.0,50
9512,62,188,38,72,15,15,72,21,668.0,747.0,101.0,100
9513,62,188,38,72,15,15,72,21,934.0,0.0,606.0,150
9514,62,188,38,72,15,15,72,22,96.0,2.0,1710.0,50
9515,62,188,38,72,15,15,72,22,0.0,413.0,1212.0,100
9516,62,188,38,72,15,15,72,22,0.0,628.0,38.0,150
9517,62,188,38,72,15,15,72,23,276.0,0.0,1625.0,50
9518,62,188,38,72,15,15,72,23,0.0,0.0,2233.0,100
9519,62,188,38,72,15,15,72,23,0.0,0.0,2233.0,150
9520,62,188,38,72,15,15,72,24,204.0,1.0,1567.0,50
9521,62,188,38,72,15,15,72,24,0.0,0.0,2393.0,100
9522,62,188,38,72,15,15,72,24,0.0,0.0,2393.0,150
9523,62,188,38,72,15,15,72,25,252.0,2.0,1639.0,50
9524,62,188,38,72,15,15,72,25,0.0,0.0,2460.0,100
9525,62,188,38,72,15,15,72,25,0.0,0.0,2460.0,150
9526,62,188,38,72,15,15,72,26,182.0,0.0,1546.0,50
9527,62,188,38,72,15,15,72,26,0.0,0.0,2109.0,100
9528,62,188,38,72,15,15,72,26,0.0,0.0,2109.0,150
9529,62,188,38,72,15,15,72,27,171.0,0.0,1641.0,50
9530,62,188,38,72,15,15,72,27,0.0,0.0,2549.0,100
9531,62,188,38,72,15,15,72,27,0.0,0.0,2549.0,150
9532,62,188,38,72,15,15,72,28,346.0,0.0,1543.0,50
9533,62,188,38,72,15,15,72,28,0.0,0.0,2254.0,100
9534,62,188,38,72,15,15,72,28,0.0,0.0,2254.0,150
9535,62,188,38,72,15,15,72,29,161.0,0.0,1638.0,50
9536,62,188,38,72,15,15,72,29,0.0,0.0,1988.0,100
9537,62,188,38,72,15,15,72,29,0.0,0.0,1988.0,150
9538,62,188,38,72,15,15,72,30,237.0,0.0,1521.0,50
9539,62,188,38,72,15,15,72,30,0.0,0.0,2082.0,100
9540,62,188,38,72,15,15,72,30,0.0,0.0,2082.0,150
9541,62,188,38,72,15,15,72,31,136.0,0.0,1671.0,50
9542,62,188,38,72,15,15,72,31,0.0,0.0,2344.0,100
9543,62,188,38,72,15,15,72,31,0.0,0.0,2344.0,150
9544,62,188,38,72,15,15,72,32,151.0,7.0,1737.0,50
9545,62,188,38,72,15,15,72,32,998.0,505.0,90.0,100
9546,62,188,38,72,15,15,72,32,325.0,0.0,1012.0,150
9547,62,188,38,72,15,15,72,33,170.0,0.0,1615.0,50
9548,62,188,38,72,15,15,72,33,0.0,0.0,2329.0,100
9549,62,188,38,72,15,15,72,33,0.0,0.0,2329.0,150
9550,62,188,38,72,15,15,72,34,160.0,0.0,1715.0,50
9551,62,188,38,72,15,15,72,34,0.0,0.0,2060.0,100
9552,62,188,38,72,15,15,72,34,0.0,0.0,2060.0,150
9553,62,188,38,72,15,15,72,35,157.0,0.0,1608.0,50
9554,62,188,38,72,15,15,72,35,5.0,0.0,2580.0,100
9555,62,188,38,72,15,15,72,35,0.0,0.0,2593.0,150
9556,62,188,38,72,15,15,72,36,161.0,0.0,1625.0,50
9557,62,188,38,72,15,15,72,36,0.0,0.0,2021.0,100
9558,62,188,38,72,15,15,72,36,0.0,0.0,2021.0,150
9559,62,188,38,72,15,15,72,37,287.0,0.0,1463.0,50
9560,62,188,38,72,15,15,72,37,0.0,0.0,2373.0,100
9561,62,188,38,72,15,15,72,37,0.0,0.0,2373.0,150
9562,62,188,38,72,15,15,72,38,158.0,0.0,1660.0,50
9563,62,188,38,72,15,15,72,38,0.0,0.0,2552.0,100
9564,62,188,38,72,15,15,72,38,0.0,0.0,2552.0,150
9565,62,188,38,72,15,15,72,39,249.0,0.0,1531.0,50
9566,62,188,38,72,15,15,72,39,0.0,0.0,1989.0,100
9567,62,188,38,72,15,15,72,39,0.0,0.0,1989.0,150
9568,62,188,38,72,15,15,72,40,209.0,0.0,1568.0,50
9569,62,188,38,72,15,15,72,40,0.0,0.0,2384.0,100
9570,62,188,38,72,15,15,72,40,0.0,0.0,2384.0,150
9571,62,188,38,72,15,15,72,41,163.0,0.0,1625.0,50
9572,62,188,38,72,15,15,72,41,0.0,0.0,2114.0,100
9573,62,188,38,72,15,15,72,41,0.0,0.0,2114.0,150
9574,62,188,38,72,15,15,72,42,210.0,0.0,1629.0,50
9575,62,188,38,72,15,15,72,42,0.0,0.0,2422.0,100
9576,62,188,38,72,15,15,72,42,0.0,0.0,2422.0,150
9577,62,188,38,72,15,15,72,43,365.0,0.0,1488.0,50
9578,62,188,38,72,15,15,72,43,0.0,0.0,2274.0,100
9579,62,188,38,72,15,15,72,43,0.0,0.0,2274.0,150
9580,62,188,38,72,15,15,72,44,588.0,0.0,1402.0,50
9581,62,188,38,72,15,15,72,44,0.0,0.0,2265.0,100
9582,62,188,38,72,15,15,72,44,0.0,0.0,2265.0,150
9583,62,188,38,72,15,15,72,45,180.0,6.0,1603.0,50
9584,62,188,38,72,15,15,72,45,287.0,297.0,922.0,100
9585,62,188,38,72,15,15,72,45,733.0,0.0,452.0,150
9586,62,188,38,72,15,15,72,46,231.0,0.0,1569.0,50
9587,62,188,38,72,15,15,72,46,0.0,0.0,2461.0,100
9588,62,188,38,72,15,15,72,46,0.0,0.0,2461.0,150
9589,62,188,38,72,15,15,72,47,190.0,0.0,1656.0,50
9590,62,188,38,72,15,15,72,47,0.0,0.0,2142.0,100
9591,62,188,38,72,15,15,72,47,0.0,0.0,2142.0,150
9592,62,188,38,72,15,15,72,48,200.0,5.0,1652.0,50
9593,62,188,38,72,15,15,72,48,72.0,997.0,300.0,100
9594,62,188,38,72,15,15,72,48,6213.0,0.0,341.0,150
9595,62,188,38,72,15,15,72,49,116.0,0.0,1760.0,50
9596,62,188,38,72,15,15,72,49,0.0,0.0,2294.0,100
9597,62,188,38,72,15,15,72,49,0.0,0.0,2294.0,150
9598,62,188,38,72,15,15,72,50,257.0,0.0,1569.0,50
9599,62,188,38,72,15,15,72,50,0.0,0.0,2214.0,100
