direction_true,direction_pred,density_true,density_pred,burn_true,burn_pred,n,ticks_included
4,4,61,61,81.01674609995572,82.06527415143603,99,no
8,8,35,35,4.163040989237462,4.075519651447763,99,no
4,4,9,21,0.472193074501574,0.4625066343164759,99,no
4,8,99,88,100,100,99,no
4,4,47,48,2.0515428958969144,1.9896366172855908,99,no
8,8,94,98,100,100,99,no
4,8,23,19,0.8050643363379894,0.8142365483085705,99,no
8,8,61,59,99.77901988821006,99.8022055436638,99,no
8,8,14,3,0.6857014388489209,0.6774361646690985,99,no
4,4,18,15,0.5066666666666666,0.49542272482498656,99,no
4,4,49,48,1.9569471624266144,1.9896366172855908,99,no
8,4,70,90,99.9840612049729,99.98401420959148,99,no
8,4,94,95,100,100,99,no
4,4,70,71,98.38595691325658,98.4112716568167,99,no
8,4,61,83,99.85114384205578,99.87715223525348,99,no
8,4,60,83,99.87233023911485,99.87715223525348,99,no
8,8,4,8,0.5629272215520708,0.5598880223955209,99,no
8,8,46,46,94.90332108390288,94.90133296209932,99,no
8,8,78,90,100,100,99,no
8,4,25,43,1.3228527607361964,1.2958963282937366,99,no
8,4,12,13,0.5156002115282919,0.5182596119079185,99,no
4,4,16,21,0.4774694121157864,0.4625066343164759,99,no
4,4,97,95,100,100,99,no
4,4,24,13,0.5338198526927496,0.5182596119079185,99,no
8,8,99,93,100,100,99,no
8,8,18,19,0.8012820512820512,0.8142365483085705,99,no
4,4,16,13,0.5197607139354713,0.5182596119079185,99,no
4,8,28,19,0.8039046798736722,0.8142365483085705,99,no
8,8,72,75,99.99337455830388,99.99361185639452,99,no
8,8,26,26,1.016172005700477,1.0272716155069097,99,no
4,4,77,78,99.51720851204908,99.55855303494788,99,no
4,8,17,8,0.5611147479659591,0.5598880223955209,99,no
4,4,30,31,0.7517602837630367,0.7736448406599037,99,no
4,4,15,7,0.37776578521316784,0.37929495760821064,99,no
4,4,72,72,98.83256460618368,98.97545971543006,99,no
4,4,19,24,0.5842506350550382,0.591210668068055,99,no
8,4,15,17,0.6552094522019334,0.653038046564452,99,no
8,4,7,4,0.1601464195836193,0.16142050040355124,99,no
4,4,61,62,86.4812789668281,89.31722581307069,99,no
4,4,65,63,90.72725935730568,91.01857262633705,99,no
8,4,12,10,0.7468658308882369,0.7260406582768635,99,no
8,4,66,86,99.94918453273968,99.94811451866951,99,no
4,8,25,19,0.7984420642648491,0.8142365483085705,99,no
4,4,17,20,0.4304294937774867,0.42840142800476,99,no
4,4,91,92,99.99649872203356,99.99653757595692,99,no
4,4,74,72,99.12501885735222,98.97545971543006,99,no
4,8,55,35,4.875083229597892,4.075519651447763,99,no
8,8,40,36,11.800248089312152,11.002337169819642,99,no
4,4,46,43,1.3471861471861473,1.2958963282937366,99,no
4,4,92,92,99.99653337493284,99.99653757595692,99,no
4,4,12,20,0.4272363150867824,0.42840142800476,99,no
8,8,68,69,99.97190748197396,99.97926076136048,99,no
8,4,25,50,1.5582093364838112,1.6221374045801529,99,no
8,8,95,93,100,100,99,no
8,8,46,45,93.4886789831921,93.86058032554848,99,no
8,8,83,88,100,100,99,no
8,8,73,74,99.99129677980852,99.99141354513256,99,no
4,8,44,26,1.074215205951733,1.0272716155069097,99,no
4,4,63,63,90.20901536136994,91.01857262633705,99,no
4,8,55,32,2.7919369786839665,3.0032708890871245,99,no
4,4,70,71,97.89649186917596,98.4112716568167,99,no
8,8,51,51,98.68495033422876,98.4763507197607,99,no
4,8,92,75,99.9930737130093,99.99361185639452,99,no
4,8,97,96,100,100,99,no
8,8,74,74,99.9913741050634,99.99141354513256,99,no
8,4,14,13,0.602752189241442,0.6087712759348988,99,no
8,4,24,44,1.4060220188353894,1.4125118621797212,99,no
4,4,9,24,0.598368087035358,0.591210668068055,99,no
8,4,41,60,56.8886292834891,66.77791021056814,99,no
4,8,40,26,1.1146940562920498,1.0272716155069097,99,no
4,4,40,43,1.3273464886368114,1.2958963282937366,99,no
8,8,82,81,100,100,99,no
4,4,82,83,99.86603502504563,99.87715223525348,99,no
8,8,56,57,99.6468727046726,99.64842769050476,99,no
8,8,16,8,0.5671077504725899,0.5598880223955209,99,no
8,8,98,89,100,100,99,no
4,4,4,7,0.3946329913180742,0.37929495760821064,99,no
8,8,80,89,100,100,99,no
4,4,17,13,0.6103286384976526,0.6087712759348988,99,no
8,8,46,46,95.29760060587284,94.90133296209932,99,no
4,8,5,3,0.31496062992125984,0.3184713375796179,99,no
8,4,33,49,2.2449176221215916,2.461257976298997,99,no
4,4,86,86,99.94647767750033,99.94811451866951,99,no
8,4,50,71,98.27767008802314,98.4112716568167,99,no
8,8,91,88,100,100,99,no
4,8,38,17,0.9251860885655412,0.9104704097116844,99,no
4,4,83,83,99.87914596481804,99.87715223525348,99,no
4,4,28,31,0.7755946225439504,0.7736448406599037,99,no
4,4,94,96,99.99830304264454,99.99833983564372,99,no
4,8,76,54,99.38630966141947,99.40095021689731,99,no
4,8,99,96,100,100,99,no
8,4,44,63,91.62509939998554,91.01857262633705,99,no
4,4,72,72,98.7402651841066,98.97545971543006,99,no
8,4,26,43,1.277249002149217,1.2958963282937366,99,no
8,8,42,42,83.17181621251852,82.84003486565355,99,no
4,8,21,8,0.575278177276512,0.5598880223955209,99,no
8,8,95,96,100,100,99,no
8,8,73,74,99.99125453670908,99.99141354513256,99,no
8,4,34,49,2.6531372183950848,2.461257976298997,99,no
8,4,40,58,43.46538615446178,32.27722772277228,99,no
4,8,92,68,99.98612676666956,99.9859164847546,99,no
4,4,69,71,97.91122111447804,98.4112716568167,99,no
4,4,77,78,99.63071463937943,99.6255907686642,99,no
4,8,65,46,94.41294359174896,94.90133296209932,99,no
4,4,16,24,0.591715976331361,0.591210668068055,99,no
4,4,93,92,99.99656646466036,99.99653757595692,99,no
4,4,98,95,100,100,99,no
4,4,94,96,99.99830772354971,99.99833983564372,99,no
4,8,66,46,95.26943942133816,94.90133296209932,99,no
8,4,42,60,66.78924820866663,66.77791021056814,99,no
8,8,77,94,100,100,99,no
8,4,88,95,100,100,99,no
4,8,52,32,2.922087908707822,3.0032708890871245,99,no
8,8,76,76,99.99790698647914,99.9978977905779,99,no
4,4,39,10,0.7291495985580863,0.7260406582768635,99,no
4,4,93,96,99.99828720197314,99.99833983564372,99,no
4,8,99,81,100,100,99,no
8,8,97,88,100,100,99,no
4,8,75,55,99.35859315266332,99.37017883454192,99,no
8,4,30,49,2.3474178403755865,2.461257976298997,99,no
8,4,79,92,99.9959492850488,99.99653757595692,99,no
4,4,63,63,91.98807809855776,91.01857262633705,99,no
8,8,45,45,93.51596234161536,93.86058032554848,99,no
4,4,62,62,88.72780457764549,89.31722581307069,99,no
4,4,21,21,0.4736129905277402,0.4625066343164759,99,no
4,4,8,24,0.5919575423555827,0.591210668068055,99,no
4,4,34,39,0.984141791044776,0.98584635523194,99,no
8,8,8,3,0.3181547027241996,0.3184713375796179,99,no
8,8,29,30,1.843191196698762,1.9183760229567437,99,no
4,4,14,15,0.4114755972111099,0.42544139544777704,99,no
8,8,19,26,1.1532547411583802,1.0272716155069097,99,no
4,8,57,39,15.89059484856112,14.381065476434216,198,no
4,4,33,28,0.794874265343482,0.7843801139890525,198,no
8,8,19,26,0.8839027706952236,0.9000734753857457,198,no
8,8,11,6,0.55612468900922,0.5594033031433138,198,no
8,4,27,46,1.6348455654814038,1.6347355268638069,198,no
8,8,18,12,0.6563567703650423,0.6492646084536902,198,no
4,4,64,65,93.3361598124548,93.00636007827788,198,no
4,4,5,14,0.347112653834017,0.3418803418803419,198,no
8,8,17,22,0.6360490131886634,0.6368043997394891,198,no
8,8,34,30,2.1242371197426313,2.1527667038749803,198,no
4,8,3,9,0.41472265422498705,0.4152374074742733,198,no
8,8,88,93,100,100,198,no
4,4,36,36,0.9129369850812736,0.913302448709464,198,no
8,4,64,85,99.9379868035918,99.93435243364908,198,no
4,8,17,2,0.47855869381627103,0.4777070063694267,198,no
4,4,63,64,89.80311564418734,89.62916718691471,198,no
8,8,57,57,99.63733749930256,99.63526005123065,198,no
4,4,41,32,1.0618580585373387,1.037924151696607,198,no
8,8,92,90,100,100,198,no
8,8,92,98,100,100,198,no
4,4,90,90,99.99114087776184,99.99115685962398,198,no
8,4,34,51,2.3835117072486796,2.4953212726138494,198,no
4,8,61,42,82.40102371252482,81.62847169524966,198,no
8,4,32,47,2.534631600080305,2.5554124584830205,198,no
4,8,94,80,100,100,198,no
8,4,1,1,0.1567398119122257,0.15847860538827258,198,no
4,8,63,44,91.9995956839259,91.6516147677191,198,no
8,4,56,79,99.65569245653472,99.64294359719196,198,no
8,4,25,28,0.787951960348224,0.7843801139890525,198,no
4,4,86,84,99.9239219179099,99.9203519684442,198,no
8,8,91,81,100,100,198,no
4,8,26,11,0.5292633392824174,0.529479107040641,198,no
8,8,35,35,5.132646549366396,4.613155869437277,198,no
4,4,49,50,1.6819571865443423,1.7110326622777725,198,no
8,4,34,52,2.964732331038359,2.90138948399339,198,no
8,8,98,97,100,100,198,no
8,8,20,12,0.9343555342597027,0.9366754617414248,198,no
4,4,30,33,0.8423072822262502,0.8237473191655292,198,no
8,4,95,96,100,100,198,no
4,8,41,21,1.0068560235063664,1.016508712931825,198,no
4,4,32,33,0.6940630149298448,0.7261461005954398,198,no
8,8,69,68,99.96767266261806,99.96254155546193,198,no
8,8,33,31,2.659138072486849,2.707701793145969,198,no
4,4,84,84,99.9164038454231,99.9203519684442,198,no
4,8,99,95,100,100,198,no
4,8,15,10,0.4663487016428193,0.4696356275303644,198,no
8,8,66,66,99.94954227636416,99.94912297703266,198,no
8,4,39,59,26.896127842655194,28.53742968411943,198,no
4,4,20,26,0.6108342710175213,0.6094588005850805,198,no
8,8,55,54,99.39478180291316,99.3633952254642,198,no
4,8,23,6,0.5573138846841889,0.5594033031433138,198,no
4,8,51,31,2.7340823970037453,2.707701793145969,198,no
8,8,39,39,17.9822055342421,14.381065476434216,198,no
4,8,99,95,100,100,198,no
4,4,73,73,98.80936747647188,98.9757812670612,198,no
4,4,95,98,100,100,198,no
8,8,28,28,1.8085226630496216,1.8209666439754937,198,no
4,8,93,93,100,100,198,no
4,4,63,63,91.125382417638,91.01857262633705,198,no
4,4,27,27,0.7716139591979891,0.7783936784998231,198,no
4,4,39,32,1.0729526519000203,1.037924151696607,198,no
4,8,13,10,0.468384074941452,0.4696356275303644,198,no
8,8,41,40,52.79617509895363,54.6192731759742,198,no
8,8,4,2,0.23659305993690852,0.2331002331002331,198,no
4,8,38,26,0.901618720120775,0.9000734753857457,198,no
8,8,44,44,91.37737961926092,91.6516147677191,198,no
4,4,77,76,99.49140978726044,99.5172428268581,198,no
8,8,3,2,0.4751847940865892,0.4777070063694267,198,no
8,4,91,96,100,100,198,no
4,4,70,70,98.00698582288884,97.9046144034984,198,no
4,8,65,44,91.43115809048425,91.6516147677191,198,no
4,8,4,5,0.31783869686134286,0.31756113051762463,198,no
4,4,52,55,3.69203474856234,3.9102749638205503,198,no
4,4,4,8,0.20894274968658588,0.1986886548778065,198,no
8,8,94,93,100,100,198,no
4,4,11,14,0.36221385105766446,0.3418803418803419,198,no
8,8,99,97,100,100,198,no
4,8,11,2,0.47516198704103674,0.4777070063694267,198,no
8,8,2,5,0.3103180760279286,0.31756113051762463,198,no
8,8,37,37,7.256392536281962,6.826703443520235,198,no
8,8,71,75,99.99550844412504,99.99574522401396,198,no
4,8,8,5,0.29667721518987344,0.31756113051762463,198,no
4,8,98,97,100,100,198,no
8,8,82,88,100,100,198,no
8,8,53,53,99.20680227142986,99.13932705571882,198,no
8,4,59,81,99.75685532892072,99.76180164573408,198,no
4,8,74,53,99.23350199160296,99.13932705571882,198,no
4,8,2,2,0.2425222312045271,0.2331002331002331,198,no
8,8,40,39,14.084955611290258,14.381065476434216,198,no
8,8,77,87,100,100,198,no
8,4,29,43,1.547039851309244,1.5321680922275938,198,no
8,8,2,7,0.3937007874015748,0.3872437357630979,198,no
8,8,36,37,5.887862973370801,6.826703443520235,198,no
4,4,99,96,100,100,198,no
8,8,67,65,99.95712039639812,99.95602032838154,198,no
8,8,68,68,99.9648357831071,99.96254155546193,198,no
4,4,9,17,0.471039776692254,0.4700573469963335,198,no
4,8,92,75,99.99480087345326,99.99574522401396,198,no
4,4,33,35,0.7500721223194537,0.7464053484751351,198,no
8,8,66,64,99.92733086258266,99.932528675313,198,no
8,8,40,39,18.421999280546785,14.381065476434216,198,no
4,8,96,98,100,100,198,no
4,8,30,12,0.6801636643817418,0.6492646084536902,198,no
4,4,15,4,0.5065963060686016,0.5118110236220472,198,no
8,8,1,12,0.6825938566552902,0.6492646084536902,198,no
8,8,61,62,99.85923203253304,99.8771310090616,198,no
4,4,10,29,0.6395906619763352,0.6381089779158805,198,no
8,4,1,27,0.78125,0.7783936784998231,198,no
4,4,30,27,0.7810009563277016,0.7783936784998231,198,no
4,4,41,41,1.2698660018697414,1.2999035679845707,198,no
4,8,10,2,0.2703132453490221,0.2331002331002331,198,no
4,8,79,56,99.70383801752796,99.67268173279444,198,no
8,4,22,38,0.969258589511754,0.9640776292073604,198,no
8,4,9,23,0.629156929714183,0.6337488683055923,198,no
4,4,86,86,99.9443847095028,99.94811451866951,198,no
4,8,29,8,0.5677120652593287,0.5598880223955209,198,no
4,4,72,73,98.86779960273672,98.9757812670612,198,no
8,8,80,95,100,100,198,no
4,8,6,5,0.3142183817753339,0.31756113051762463,198,no
