density,directions,total_ticks,mean_burn,trend_burn,sd_burn,middle,end
14,8,15,0.44021257485201143,0.00518487945474017,0.0477181720292545,0.415787499496419,0.4823187661642356
14,8,15,0.5884962651182466,0.00478359886490419,0.05314118014980468,0.5482511635715311,0.5841287706985101
14,8,20,0.8906431203899537,0.00714312717173746,0.0963670471006238,0.8658504979102475,0.9005576690802978
15,8,17,0.6151952596100174,0.00261757692172459,0.07858929406934644,0.5874757200240093,0.6227327630345346
15,8,15,0.4621763538556034,0.00304685169352758,0.04209612310715456,0.4617071611311916,0.4704006036214167
15,8,17,0.7028222815961427,0.00275633837111774,0.06730596401282343,0.7827099216537348,0.6385801501093089
15,8,20,0.8489282005678508,0.00479396879392471,0.08963034113682672,0.8610388395948452,0.8543694412620122
15,8,18,0.7113833248048963,0.00135354832477943,0.1179401095476786,0.7280536073878163,0.6956971807118958
16,8,17,0.7122487404376572,0.0060294954186611,0.10726078755989128,0.7563685485808863,0.746366103740577
16,8,21,0.5786099720327689,0.00847737404681914,0.08013362723516235,0.6651094996463965,0.5965750775003553
16,8,16,0.6356713827511256,0.00166105417564658,0.0595563608501709,0.6388391012181093,0.6222150114630781
16,8,19,0.9141442346310998,0.01026987315762273,0.1594662920202038,1.0216243400401377,0.9643651830634962
16,8,16,0.5546754908094266,0.00121497679281522,0.0535187971336686,0.5617306310161633,0.5891526774985553
17,8,17,0.6794020046730208,0.00507970261007642,0.09069432445698468,0.6812065904824025,0.7012382487154885
17,8,17,0.6140944867546362,0.00561409898077031,0.0723998917147218,0.6507276625989356,0.6590213176190793
17,8,18,0.704904219261387,0.0091779819262176009,0.10670912355761154,0.7399323967550069,0.791292362353273
17,8,22,0.6904016145424953,0.00869734449502487,0.1029988282533717,0.7941032716905293,0.7800862856775402
17,8,19,0.6432388630994048,0.00301639609531001,0.06996022173035903,0.7009282268827898,0.6401567680769387
18,8,20,0.7864234864190779,0.01170838268531055,0.13638100766772093,0.8540926962743521,0.8214046816076346
18,8,18,0.6899465401085584,0.01056775385486515,0.10753092247268846,0.6947961633326991,0.766710780768909
18,8,23,0.7437135774011178,0.00988116453539844,0.10229788985101931,0.7652158595921591,0.8224922021560374
18,8,20,0.7654597242727047,0.01225148458758339,0.13127910096591805,0.8799790754827056,0.848730336208353
18,8,16,0.6354329764290225,0.00201742765291238,0.0910912968440069,0.6556360036730268,0.6427705222631775
19,8,20,0.8168056084238474,0.0102794776391435,0.1298061027608857,0.8110602796437495,0.9035103734775342
19,8,17,0.8422121423833608,0.00919646767777883,0.12363413610119268,0.8341643651047058,0.8273889737376642
19,8,20,0.9825243803889052,0.01258394631500103,0.16941739629343977,1.1290488493494184,1.016566219840864
19,8,21,1.0606318387950944,0.01387626112279374,0.18153688637559487,1.159853706384645,1.0445721329340505
19,8,21,0.7668842256806907,0.01104539315676584,0.10423291835067554,0.8338330620382756,0.7507934770723662
20,8,20,0.8874424444610935,0.00960196313967266,0.14987191140333492,0.9479433995604654,0.9244376713909206
20,8,19,0.8887201065378663,0.00702216766401418,0.13928722602348165,0.954437176194236,0.961948994574742
20,8,17,0.8140253191421327,0.0069510334742041,0.09315975110456164,0.8398536534934921,0.8907390289036009
20,8,21,0.7762480639793018,0.01320952424066821,0.11990112085141733,0.8376506530600307,0.8208942797701688
20,8,21,0.884301913029435,0.00933941997028296,0.14207031164104048,0.9179511925624914,0.9526805289741548
21,8,22,0.962548790799425,0.01183763558806167,0.15361083253598376,1.1418751421565498,0.9656194795275902
21,8,20,0.7742177851725255,0.01114784072168819,0.1285061937139354,0.7688866455501311,0.9069630504956492
21,8,23,1.0712458525576254,0.01765904126392186,0.2146006930206309,1.2131922235118424,1.0961586665550975
21,8,19,0.8092082710643093,0.00784640943676395,0.12323211610329324,0.8104559990819359,0.81890858750497
21,8,20,0.996533340886514,0.01206272257954911,0.1883607797031021,1.0574444799950642,1.0769918400083465
22,8,22,0.999161551627998,0.01545178854477112,0.1993491131417743,1.038966516293347,1.1734269690840555
22,8,24,0.7563666841728466,0.01167056737107478,0.13839954191339293,0.8050401375327195,0.873120027357899
22,8,17,0.60898365837879,0.00621384729346999,0.0944036644049196,0.6010520750788966,0.6312694799920472
22,8,28,0.8576962439407665,0.00840534441422469,0.12331237669595715,0.9413329100643094,0.967435693657196
22,8,22,0.8831889479395492,0.01033124200737143,0.1297441905442459,0.8880195800445925,0.993174817133912
23,8,22,1.018920531213338,0.01568699494713321,0.1960827419374347,1.2565380320266517,1.1367190316113625
23,8,20,0.8512530564025431,0.01197205585460134,0.12760600955114693,0.8780306834957208,0.9313197967171571
23,8,23,0.8445080099332231,0.01240846066364674,0.16788798167556812,1.036202090089153,0.9366637973643056
23,8,23,1.237627569541239,0.01509314679121728,0.26301429188037306,1.3757732741341588,1.3007979181990266
23,8,22,1.0066613438039294,0.01673879623234649,0.19479997187142117,1.1532271015882043,1.132062031676812
24,8,22,1.0621829653592112,0.01975155853257715,0.20794751427544403,1.2203338989292782,1.1889440533452753
24,8,25,0.8931405734237698,0.0105132628178581,0.13199509086633984,0.8950389365258922,1.0047366731908003
24,8,37,1.400531117969457,0.01798385172995944,0.32534042598641705,1.4981102736241998,1.792148533752684
24,8,19,0.9311620597176596,0.011017468652117,0.1572952102714054,0.9551491812648149,0.9834931083108585
24,8,20,1.0168090384403576,0.01504403126226585,0.21951526378489017,1.172407414121404,1.1437361581094234
25,8,27,1.2081376702051303,0.01604925769620188,0.243002669832552,1.3209602552158326,1.386875797449804
25,8,33,1.155426108598174,0.01579389234752044,0.2483309006218229,1.119339893417956,1.39296037965132
25,8,29,1.2622120655801696,0.01750790972750097,0.24557111645545504,1.4528840808919563,1.4764821025071826
25,8,20,1.044528054182034,0.01908663106217321,0.23348999777709123,1.198551340086761,1.052284264596184
25,8,19,0.8859084086865301,0.01252019972913737,0.13044597676482497,0.8980725895229399,0.960311934898148
26,8,23,1.3274727442360867,0.02528467223738587,0.3237556450086127,1.537744504740099,1.4463399523377756
26,8,22,1.272561539219766,0.02290261645464271,0.30504434757412247,1.413051299703141,1.3744022289421625
26,8,29,1.252936708191862,0.02974932134917776,0.34908579688829217,1.5182062893188264,1.5238851381509058
26,8,23,0.9199895464630004,0.00891037342480292,0.15979152849343117,1.0669401598653452,0.913203084036354
26,8,27,1.452110516400289,0.01906595694087352,0.3284037037760691,1.7428398380735766,1.493639262406723
27,8,23,1.3181823451507029,0.025942135954794,0.3258809802906525,1.6246346264330112,1.4748023012777207
27,8,32,1.4566671886129985,0.01872395983991606,0.3077849576657082,1.4435718776938635,1.543392525106965
27,8,40,0.9530225658820184,0.01196534967046067,0.18722180217308465,0.945754171538184,1.0010063677985577
27,8,27,1.4888829152543923,0.03463675208963465,0.35863102622587656,1.6472088764815351,1.5874521664460208
27,8,40,1.0783789534311237,0.01031108096799519,0.19020702995307137,1.0913131458343877,1.2400191814916055
28,8,26,1.4924531673713108,0.0374548355614633,0.3914598721320771,1.6993282943244352,1.7665386031539272
28,8,36,1.374413520041487,0.01677956776025609,0.2783699822925702,1.546098545081753,1.6821478183977594
28,8,42,2.0307819248698777,0.03276869987009587,0.5430245514306891,2.289979688645568,2.3201466462957576
28,8,24,1.3132019712616947,0.02422278778960188,0.27554209663203627,1.3990397234628411,1.5075364116100636
28,8,26,1.556293848340214,0.03279237104737836,0.40331948020730063,1.716886199227115,1.8947502616460947
29,8,32,1.63010703020148,0.01766021904215228,0.390290080623834,1.984787949008823,1.7634579253363762
29,8,28,1.365296541400468,0.02130722693901999,0.3039463350987591,1.435522556298224,1.7742356048616688
29,8,34,2.2395183119748214,0.05187644111758702,0.6864552487870317,2.531007040003736,2.7922055114902307
29,8,33,1.100207478679199,0.01596126965728621,0.2235705927277443,1.2728707456793644,1.2964056057399145
29,8,32,1.6535811393557114,0.03780213646885103,0.4828446104522473,1.9480932423686077,2.1849132613166238
30,8,32,1.6736798245719018,0.02270937020838524,0.4039269850324943,1.925618106492822,1.934197901285405
30,8,31,1.4816636950833808,0.03344914541415578,0.4244929403175253,1.9360880826590865,1.739332755043833
30,8,42,1.848761617812402,0.02078587723316912,0.42754052319444225,1.977078289299159,2.2934177121901596
30,8,35,1.9482926897325523,0.03766127176317876,0.5041016150722488,2.2712449629310667,2.2365875881705715
30,8,24,1.3697816452283869,0.02428465724596282,0.31396116979899674,1.4315532592512927,1.656386246509304
31,8,32,1.723274257896564,0.025954950600485,0.4441711086448301,2.025502581896093,1.975807825061696
31,8,32,1.8051961609813545,0.04054508936293569,0.5683706526763496,2.149243833794464,2.206280885538686
31,8,31,1.194425172985522,0.01425932797416936,0.2596100392036518,1.255619284949411,1.3944378473330674
31,8,38,2.3718103267601456,0.05911787892622763,0.7608089355524736,2.6667945422320143,2.935523110559384
31,8,37,1.8875804196041648,0.01941023105246731,0.469964022189457,2.115003150868989,2.2572091060617345
32,8,32,1.7670203918197382,0.02317141847348671,0.4555305090875243,1.9052120499010197,1.9251482447911883
32,8,41,2.425797822384365,0.04569510085340585,0.7103712238549377,2.5421568722521473,3.0676422780161396
32,8,26,1.697874968825973,0.03700867753186738,0.4411059782539507,1.869942815924111,1.8853472958129784
32,8,63,2.271093002611813,0.02122151392170321,0.5755227621657706,2.5545983235683956,2.771145443973094
32,8,44,2.43719213573171,0.04263733126573586,0.6877917827092696,2.882988119442647,2.879246829942714
33,8,34,1.8881149960490824,0.03105000877310397,0.49983290149154547,1.9151276598663185,2.253108154241009
33,8,40,2.1218461377804823,0.03672628282147086,0.5674965724076335,2.2710044426368436,2.6949022291046862
33,8,34,2.0919996857739003,0.04285917104368515,0.6293178852762158,2.322495545374415,2.589433580676801
33,8,38,2.6854048988513064,0.06492893378141913,0.8760811414354306,3.4267599652297385,3.440570591132862
33,8,27,1.6776440424074346,0.03239701004291662,0.4280180967302906,1.7865570380460165,1.6906486469790396
34,8,34,2.059428311407925,0.03606980576184718,0.5637644904319395,2.3545214138371913,2.468278999822421
34,8,69,2.405429911741009,0.02480599293190178,0.6301917326114568,2.481621675295195,2.9528612556957743
34,8,52,3.1562815279061693,0.05648171951331179,1.0582850473627738,3.502110684993762,3.917228055227097
34,8,79,3.8406255850140343,0.04661953497348736,1.261577700149425,4.36462711276981,4.501908111511584
34,8,34,2.205451269235114,0.04292964747214844,0.6259587275763214,2.495282670719461,2.557273344242108
35,8,93,3.2138986539596384,0.02112989323897315,0.8017689643625294,3.157885234927466,4.1623190352817065
35,8,40,2.435539929511936,0.04244195582772919,0.7199510436084611,2.911773701993371,2.732683771657706
35,8,52,3.505558710197388,0.05660902635880992,1.099479783820303,4.208396569962577,4.374610666451446
35,8,71,3.208464933152409,0.03579595561770299,0.9178259137910616,3.5097593559340265,3.7684293975223215
35,8,52,2.53312128106576,0.04743392490971053,0.8154435558154511,2.460444427059863,3.28054931750374
36,8,69,3.6517495729458753,0.05151793917802363,1.1994437457572324,4.340188047570452,5.209228205706934
36,8,67,3.1223509662819264,0.03380943252743401,0.8849008747387632,3.695085455592076,3.913924289375707
36,8,156,6.8630822084255785,0.06379577914056567,2.909553359193511,7.7714423553058705,10.090647793173284
36,8,88,3.4474184189270516,0.03284059384260922,1.0747342537678084,4.020628255783146,4.427163049493073
36,8,123,6.353430699573526,0.06236677760537137,2.3669036944220267,7.321794279300336,8.841391869708117
37,8,86,5.226486448421691,0.06997207818931618,1.965036240526823,5.9747429265195136,7.604037528127242
37,8,162,4.772798556090312,0.03069858225107913,1.551967142479997,4.673119114500033,6.792443550898472
37,8,81,5.376117196331787,0.07695529956819465,2.0249718475576524,6.650396699162652,7.208002512580604
37,8,145,6.326102542811175,0.03928577043141013,1.979691017100775,6.728773849676022,8.788679551273763
37,8,90,5.866611937205059,0.07123392492667183,2.06948324208438,5.977725669249915,7.707738319498004
38,8,78,5.559523645188179,0.09556945820036312,2.241827936844655,6.00956265615047,8.195503810574976
38,8,152,5.22746197213576,0.03184674211403293,1.6165509851766129,6.124516832076727,7.733513022673074
38,8,155,8.289882213141098,0.07245314220996427,3.425257541607991,8.515781276316417,11.996190381452896
38,8,53,4.030083106879342,0.0979248567701178,1.5813295385038593,4.380701668282056,5.67150265993977
38,8,133,6.60419755320224,0.07995644076312268,3.0609157212497893,7.598553612483737,10.787396050471656
39,8,177,8.875099076724513,0.05672995232764073,3.2640314068655236,8.655398691231584,13.126602212712784
39,8,286,17.413950647077133,0.0883732261779002,7.642628687008791,20.349225507696556,26.02324137682463
39,8,159,9.36461517614051,0.08894837046236895,4.25969220380919,9.053926022035412,14.924860098020524
39,8,277,15.9277760201238,0.08376718638757352,6.942140515329424,15.981155061122465,25.42207805142765
39,8,275,16.027505660819543,0.0790236899620872,6.779547844505716,19.157162520493905,22.198820111536097
40,8,177,9.843401154541867,0.0659954153968597,3.726005313050211,10.585501593651314,14.676139421979116
40,8,392,20.317007342560046,0.09998366952454654,12.215963156176938,16.15783234768925,43.08345130713351
40,8,531,32.12004338015454,0.1053550527511398,16.334062472893507,34.08731850755484,55.06116737164555
40,8,173,12.17243318791236,0.10577924337404468,5.4017281952049645,13.624651659864435,19.478146331127338
40,8,333,19.58461713778723,0.09574532348339648,9.300373612547734,21.88891039994224,30.837083296161637
41,8,173,10.981299982196106,0.08112379320130912,4.35354156989058,12.340115021547229,16.46818081359391
41,8,359,24.6501818436456,0.13259929019714375,13.805772718246253,25.26458648273569,42.731686160113455
41,8,417,43.72515682893838,0.1958023212621688,23.44856971326203,47.292647154130606,72.65662865692676
41,8,335,33.876324800376004,0.18754807510958824,18.004113407615126,31.274263274503276,57.05724486535112
41,8,125,8.897176319547984,0.09855455175871966,3.7968284569828903,9.756086317845693,13.099840668470808
42,8,433,40.405939661429706,0.21191406569111537,26.832873188175107,36.52319797547662,83.03837533970945
42,8,350,40.40999223784589,0.2175095640526626,21.94115035979229,48.36944856257984,64.08570482045825
42,8,391,46.134593614112426,0.2194094828341517,24.92986365346662,46.1435697758533,82.69623003483093
42,8,460,37.47582978632485,0.14131471775752202,18.999381916877656,38.540034415417075,68.8178171289211
42,8,424,44.54117370698135,0.20475274053092635,25.406370320150955,41.95347959540852,82.27455677662714
43,8,391,47.17452717243409,0.2433299118143944,27.573509254105137,46.32390952916132,89.65760330567832
43,8,371,41.174353380091055,0.2201616779121381,24.132548969362,32.17596589522969,75.59930511512458
43,8,418,49.49951919693393,0.21300295353250093,25.711124587394725,54.89864888248811,76.97940444371034
43,8,379,47.99321576560537,0.26226866317671155,28.834435457724375,43.97653101334324,83.967176537027
43,8,474,56.866764315522,0.2048753896238615,27.921141138672265,59.84967142373928,94.83688527957106
44,8,381,52.65683484650854,0.27959484937703516,30.43205576707056,54.14946409448533,87.50485894671371
44,8,350,51.9361626235016,0.3068698164283852,31.121916655971063,55.1520391974915,88.63266133843828
44,8,331,50.29719904579696,0.30433496889152734,29.038693368482253,49.5865272705437,94.01074085234744
44,8,363,52.07356982934811,0.2782528609554203,29.06928396698648,57.58912132430485,92.79279008137348
44,8,359,51.34369538131444,0.27176795906122875,28.261644320837203,54.44594154165869,90.91371594777006
45,8,360,54.7500313345102,0.3048976838055407,31.553890241001827,57.211825860953965,101.05395602784246
45,8,314,52.36981176021006,0.32090318331990664,29.239611644644608,53.58432138615112,95.17704262122147
45,8,314,51.29826784480671,0.3328558275393743,30.264320966175124,51.30970490628607,92.30989811410235
45,8,333,53.56450475985034,0.3212630268093155,30.71066718187823,58.22992999468623,99.0257086303536
45,8,330,49.94664663255454,0.30028100886571824,29.002450955525347,48.82913268163457,91.1341135526606
46,8,340,55.1516261478648,0.3323132906820351,32.28541995803637,59.680850470490704,93.02608139880036
46,8,297,52.38391047465648,0.34399897202810586,29.74803189470341,50.17138605543312,97.0833528689607
46,8,310,53.50092885796272,0.3473995936782419,30.92049700840478,54.61367199852487,95.64059031615352
46,8,325,53.17227323620877,0.3197874427859537,30.186658884100012,52.47814332666734,90.90437121037957
46,8,289,51.20536796641367,0.3563487256543084,29.851922539906173,54.30930775343221,90.40301636891506
47,8,320,55.0756186900548,0.34696562063265624,31.849157007857208,55.724431175278326,99.62139518981596
47,8,305,53.8086326441838,0.3605036115144711,31.61619949307366,54.521345623483846,86.568685451159
47,8,302,53.18720417928384,0.3523111200003944,30.736923857084527,57.76084458187534,96.1433943147556
47,8,304,53.170505396970675,0.35301824231806556,31.045554557727183,58.17199265500987,99.04739371415778
47,8,308,55.2890829667545,0.353213312365415,31.152818890373915,57.894862737684775,99.43340695815438
48,8,287,51.699480734878435,0.3745430638733489,31.13672400199803,47.61837321633031,96.30567566798808
48,8,281,51.88699267939299,0.3743356430310374,30.433626586485985,50.127757270624755,94.5554210693256
48,8,291,53.02811482394603,0.3578761841856919,30.07672547540429,53.21313087503153,95.63913284257124
48,8,286,52.85823553278842,0.36016494964703477,29.931915095728392,55.05387890596888,98.1712879727275
48,8,288,52.56771204188955,0.3666321450890142,30.6476473664915,55.378593480257045,99.24684825325636
49,8,286,52.98555867191227,0.3813767827387149,31.55582420618074,53.06451544530536,102.09082968085364
49,8,284,53.63464020819252,0.3759502531046849,30.86271820395087,53.39191047509341,99.93183905730152
49,8,279,52.25853000887591,0.3732368552541323,30.228097451183434,45.19173526664709,91.65738992695984
49,8,278,52.507742415080024,0.38076109808474107,30.62403832508124,52.62959296001798,95.44016184841266
49,8,289,53.337257200105135,0.37037892143283024,30.8209686704685,53.96701894721754,98.8941051001348
50,8,284,54.07223337234815,0.3831634314485719,31.481684923423828,53.27375872387219,97.25533043703872
50,8,276,52.36603830314674,0.38035975550056056,30.450678242786697,53.469782182761485,97.5709141951609
50,8,279,53.17286071048407,0.3758024207774829,30.46545170437726,54.41516516316367,101.54636978527527
50,8,277,53.0278495262362,0.3828485851911352,30.714642165049263,50.64552701022606,96.9784273426946
50,8,282,53.73097478518503,0.3764394860021776,30.73718020442132,52.86325356118555,98.84723945832056
51,8,276,52.77726774713904,0.3866487504293953,31.012247137137404,53.58266448568588,95.5870973852719
51,8,282,54.11917143197396,0.37971118131314746,31.012814216442383,57.683016543769526,98.77358204731044
51,8,278,53.44697362254277,0.38216792337187505,30.76529150196532,52.17270192864437,99.65516794314551
51,8,272,52.83085338675007,0.3847168731860092,30.4290855348134,54.5565302749433,94.78466223461167
51,8,277,52.92510614476621,0.38111822888033986,30.700116802226447,57.28701330897789,103.69347149266112
52,8,270,52.67275594157343,0.39300209624959725,30.76827224939368,46.921476345801224,95.94398556691424
52,8,272,53.06379467684239,0.3878527387100874,30.53862297129271,51.00071304745338,91.64594468841258
52,8,272,52.811862755654055,0.39061178912487093,30.86941302728899,48.9581581101483,90.35819183706984
52,8,271,52.61964024470642,0.3878729092997773,30.54788017042951,47.621895993545166,96.99125008532108
52,8,271,52.290662997169704,0.3954760850704707,31.138426863868837,51.73444507668846,100.60928865057171
53,8,269,52.73955655656202,0.3967569682412946,30.980026112909396,53.23192892532351,102.94764258308116
53,8,272,52.82196042134243,0.38622156686314224,30.55485704526015,47.65895762969347,103.83554635714658
53,8,270,53.06197531947307,0.38608244494397587,30.313792336894615,51.71378437882408,100.82484522796726
53,8,271,52.70302020756189,0.3859484807323269,30.409521205808513,53.55019669970201,103.67336459522498
53,8,276,53.86063314600361,0.3864339703187733,30.946544854663102,53.6858817818283,104.6067865535715
54,8,268,52.84857095400651,0.39397974540270425,30.63601052667286,50.440611684046274,96.77141992391984
54,8,281,54.93387223314911,0.39126332330004526,31.641176663955292,54.038786322812115,100.14454322013788
54,8,268,52.75716277198751,0.3953092270144507,30.90681054061556,51.72012459586929,99.95714030229786
54,8,273,53.16651670048352,0.3878921153417241,30.730514337561665,53.785814950269035,98.59236153263232
54,8,279,54.71221162246795,0.38474883177441627,30.987695492526395,51.918100414515166,101.50017543190356
55,8,268,52.91377670227868,0.39710330164178254,30.87146585231175,52.07561130545885,98.16058410940668
55,8,271,53.633746418106064,0.3972029323820356,31.180252172298488,54.40124610313448,99.8294762249842
55,8,282,55.36509572390665,0.38582795982635126,31.45193706579702,55.12721337900551,98.688953267167
55,8,269,53.23128467513255,0.3926237044009393,30.664897548599484,56.88389442620353,95.3691299004582
55,8,270,53.19470215784357,0.3922394155686726,30.697714763565052,53.040576339344305,101.70205283248772
56,8,268,53.03642795837109,0.3910465405831348,30.4176392800646,57.62290979012669,101.10522012122728
56,8,266,52.693544402686214,0.3931059713493341,30.372047885976684,52.19497669887912,95.21766619549535
56,8,266,52.67162825787541,0.3951789404958528,30.439611442079407,52.00354617932267,101.44381324526282
56,8,273,54.18076933308039,0.3875471130044479,30.74085704310981,57.81826102209529,97.6363509269781
56,8,268,53.12470905440869,0.3924187755955735,30.53422654571763,49.7048044708489,101.2250469751413
57,8,268,52.78439216143108,0.3909780458287695,30.427688331534675,56.23782438010156,100.94442259995478
57,8,265,52.34338959151816,0.3948201305707176,30.353935140168716,54.85758398431017,102.5758476016536
57,8,271,53.47347062657324,0.3898583319621798,30.746317290880413,47.876970742650784,97.42747485610882
57,8,269,53.20651559835534,0.393656612747916,30.7682389919042,54.12969744734379,99.04001332489386
57,8,267,53.058269611510205,0.3944454442522798,30.514779499099816,51.2937020168287,99.61740584174603
58,8,268,53.12711752694658,0.3960233402190114,30.827230307575693,51.30298233578513,99.70843193871862
58,8,268,52.89054749177534,0.3940754733259745,30.671169179449095,55.08329870058184,100.2016125504198
58,8,267,52.42346237404758,0.39359507158658935,30.461119783763877,52.79506996771197,92.93683887578902
58,8,270,53.19543131117039,0.3927947242715976,30.803178813332774,50.64908379142584,98.32378028307323
58,8,268,53.14094719096833,0.39605230302463806,30.782560627762617,49.21682036284683,99.33623005609957
59,8,265,52.7561284966821,0.3944491933100589,30.485414127080965,52.72589794280148,102.96661957922808
59,8,270,53.65361028008585,0.39592374758273746,30.90872791880222,54.9901144998902,97.46188963777624
59,8,273,54.09313505199476,0.3954675485492168,31.346994486145753,48.8363582379938,102.40357910808336
59,8,267,52.707648070990444,0.3924624883483972,30.411540016537472,55.41485622591269,101.3882053991937
59,8,269,53.77754253839336,0.3956017445624659,30.954391884530047,51.928957901942425,96.9685844861045
60,8,265,52.849509048264686,0.3980435739024022,30.656058953409545,54.46338275295437,109.68216422546828
60,8,265,52.845163074995206,0.3993116825417784,30.678934872630883,52.76160178338468,97.39661610349178
60,8,265,52.97762613705903,0.3948669893993939,30.32039188142676,54.94402489673505,100.51901556202962
60,8,264,52.633762003518434,0.3952645980088069,30.40727638233883,49.09503369054387,101.60205154915252
60,8,268,53.69479837256431,0.39486879454155754,30.807602847630335,53.2899481870537,97.91258432044266
61,8,265,52.64757763890458,0.3991952112990814,30.767914988468853,52.82705560966536,103.1161415655342
61,8,270,53.40814793974319,0.39166337291346054,30.855566989781245,52.84862543527397,101.16495471812676
61,8,265,52.59216388672706,0.3946844018524037,30.35186159686416,52.42619256133671,99.827623345944545
61,8,266,53.440966956431,0.39540173104178383,30.649247895114463,57.359658519417245,98.29047141764886
61,8,267,53.32831423588427,0.39494183498506935,30.524822384108894,59.88631184911563,101.95082597718545
62,8,265,52.71166486192866,0.3970710014297522,30.543529259249834,49.54364216156777,97.48018741332191
62,8,267,53.17990801486605,0.3948510707176293,30.57022035722832,56.88464789594046,96.8846948418446
62,8,267,53.66125218642979,0.3948852591035494,30.58869147956987,53.82265906915064,97.2576295459384
62,8,265,52.700477763160755,0.3999086242861009,30.820363528798865,48.04738605698891,99.81447865399583
62,8,264,52.84050080169432,0.3969139585283014,30.46817167128525,50.7374054502725,103.1404746170157
63,8,265,52.60162803388235,0.3984997571233878,30.626621290934057,54.11358664082539,108.4660487995541
63,8,265,53.10578513227932,0.3968471933543529,30.54006794533046,52.532372151972865,100.65285440874378
63,8,264,52.72235816420818,0.3929421648909839,30.116193957547907,49.46076741053764,99.08816019873552
63,8,267,53.24415882478067,0.3919756878053621,30.400867127708025,50.30106060190991,105.14687035146969
63,8,267,53.05001503481489,0.3938818198399094,30.51097529774392,48.70644123588406,98.65993747976948
64,8,265,53.228651800532255,0.3950819508478019,30.402409709693412,53.00398791925015,102.71080701668122
64,8,264,52.576463408005,0.3962850107127357,30.360905828282192,56.39909311739286,96.80998701731386
64,8,268,53.66683671127678,0.3945597066737515,30.71883226745235,53.01266878301786,98.33279031845404
64,8,265,53.07120506554402,0.3950663219683327,30.4669086024482,54.20483830935667,100.8084431035618
64,8,266,53.40243049925436,0.39396787308717746,30.515282459866185,58.316970196659085,100.4082840785576
65,8,264,53.111608286848856,0.4000883938733592,30.628127127892455,54.185703160259514,98.22566830959327
65,8,265,53.01813390400133,0.39441323219113816,30.4292396283606,59.15597739349493,99.25715392749852
65,8,266,52.86796966088712,0.3956121359206172,30.602563288852277,50.167832464114696,96.9745420702954
65,8,264,53.237820317307786,0.4011686218958339,30.833127425596793,53.1454239618236,100.62844824390648
65,8,265,53.11989523553227,0.39243733663999103,30.237201282221616,52.21808624686827,98.77220598890412
66,8,264,52.83283219231525,0.3998968050295636,30.64060885231168,51.18694567973639,104.7407419828462
66,8,264,52.782176975254004,0.3989172719097369,30.59248133715123,51.37654123035547,98.24634570580992
66,8,266,53.092635195289695,0.39234834443916633,30.34403130420736,51.96718738760073,101.12594837350782
66,8,264,52.83473788034185,0.39237349129680854,30.12823162767519,57.35478932004687,96.27839549372172
66,8,266,53.18582034511654,0.3959231294651008,30.56934776744537,55.27836305304573,98.83414648518804
67,8,263,52.62711514497351,0.3936694899864376,30.077417665147692,53.86969038249985,99.88647240342856
67,8,264,53.00973873755151,0.3977102153505484,30.527594996264902,46.056184602857215,100.29996332289032
67,8,266,53.1771057230073,0.3922695840067172,30.335371560590175,49.47514303633864,95.34578017360045
67,8,264,52.933877475936704,0.3969458436467476,30.44142665439962,55.029048432534054,106.8439632092905
67,8,266,53.0551141589337,0.3984256182902552,30.70918159640508,55.12841816554482,96.22081459002848
68,8,263,52.9473344056683,0.39616677468479367,30.32824798525745,51.81510452725265,100.22090781360956
68,8,266,52.811035151953675,0.3939860768196368,30.46657843983117,54.781580517842436,97.15791150693197
68,8,265,53.07014809895499,0.39928790749540366,30.712128443598218,55.94173711943696,97.661772577464
68,8,265,53.36687023566823,0.4004860619823576,30.768969321897792,50.68430361253071,103.44491468789523
68,8,264,52.69036654357429,0.39712977485537915,30.485431744432574,56.16606067551402,105.46024783477736
69,8,263,52.791143153169266,0.39357861404624334,30.131309499627033,52.07742285354119,97.69842300393778
69,8,264,52.85278263510784,0.3953654357600579,30.252935372449304,57.70275696191129,93.3634171514566
69,8,263,52.773341061190656,0.4017324518045723,30.76913649696169,53.52076288791064,98.64860646537284
69,8,264,52.87886737558273,0.4000346028822248,30.64716144792617,52.790156821746855,95.51055574977894
69,8,264,52.79923603538439,0.3902890861771316,30.006972017522376,53.89018490910236,97.9240541261217
70,8,263,52.56983386258818,0.399367831475728,30.6105984265968,52.94253375076358,101.7841787709197
70,8,265,53.33625206923216,0.39555308200925576,30.414001568572857,53.02738261656698,102.62395059048391
70,8,264,52.50870499515939,0.3963865451911113,30.43331561184949,58.25437356764189,94.31988630489477
70,8,264,52.64216421717773,0.398113513794045,30.611870585623887,57.16957339613834,96.33762571831404
70,8,264,52.49872388034722,0.3947608100859306,30.358807375607668,56.68199037119594,104.2240937522377
71,8,263,52.5893611315928,0.3976773642438008,30.327851018823832,59.42434263384633,100.50101589747536
71,8,265,53.09258036347405,0.3958645731315687,30.457891207241403,50.1977007641611,100.83981465638492
71,8,266,52.82217861288651,0.3922988984253429,30.274901162015652,55.32095741720436,101.7099570834032
71,8,264,52.97824765563594,0.397008373447553,30.51447536367629,57.37166449785565,100.71634424650898
71,8,262,52.48749116257693,0.3980501218625579,30.2498684560396,50.45640852032073,100.7215056614814
72,8,263,52.671961158065734,0.3987386777755689,30.469608766039496,47.20842867473143,106.3985163411459
72,8,263,52.15356040941747,0.39461173301955016,30.229233370704076,53.22826951008584,100.47197369378767
