wolves,sheep,grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth
69.72521203888736,121.05885167631504,936.5569506539504,199,125,4,24,6,10,43
54.40277516106967,177.81395667711328,683.6829128045149,199,125,4,24,6,10,43
13.15618727359844,5.161048846086718,2750.156124087055,24,102,13,62,20,19,11
0,0,2425.931789854723,24,102,13,62,20,19,11
0,0,2484.59769901212,24,102,13,62,20,19,11
0,0,2383.1379276494044,24,102,13,62,20,19,11
0,0,2382.321945472909,24,102,13,62,20,19,11
3.479889900874815,0.09686779026829724,2545.44364785133,24,102,13,62,20,19,11
10.064182079530928,0,2546.071145483756,24,102,13,62,20,19,11
0,0.1641379789047755,2541.3148668970775,24,102,13,62,20,19,11
0,0,2630.072021073947,24,102,13,62,20,19,11
10.596529422304762,0,2674.2180160672287,24,102,13,62,20,19,11
0,0,2709.752916864576,24,102,13,62,20,19,11
0,1.7668719058099536,2547.247547069407,24,102,13,62,20,19,11
0,10.461324144722614,2626.6189211509277,24,102,13,62,20,19,11
13.99858758234377,0,2533.953603781973,24,102,13,62,20,19,11
0,0,2847.480403107187,24,102,13,62,20,19,11
0,0,2529.274525165377,222,181,34,47,13,9,5
6.056102338751931,0,2607.2755309355744,222,181,34,47,13,9,5
9.667673005322962,0,2581.669017301591,222,181,34,47,13,9,5
8.895817008410061,0,2672.6583776853654,222,181,34,47,13,9,5
0,0.778800705510191,2520.941690590121,222,181,34,47,13,9,5
0,0,2484.6956626064252,222,181,34,47,13,9,5
5.214923076975107,1.0068537953339978,2623.2936341052596,222,181,34,47,13,9,5
0,0.4773726062090083,2434.273408932083,222,181,34,47,13,9,5
0,0,2634.8139939162243,222,181,34,47,13,9,5
0,0.6346497873834693,2371.4715293448485,222,181,34,47,13,9,5
3.914085952931422,0,2573.1186112308187,222,181,34,47,13,9,5
3.681762583523471,0,2513.4234961142342,222,181,34,47,13,9,5
8.214878411992133,0.05686006951982177,2294.435967066048,222,181,34,47,13,9,5
2.2540387347020685,0.5371243954115189,2670.034995355307,222,181,34,47,13,9,5
13.162866360596263,0,2640.5414751805197,222,181,34,47,13,9,5
48.32224001379779,0.5155157611002433,2537.093739424809,182,224,19,90,19,6,45
29.160548758226728,0,2662.61310537876,182,224,19,90,19,6,45
0,0,2480.3410877571355,182,224,19,90,19,6,45
11.123516228319406,0,2401.806203954845,182,224,19,90,19,6,45
0,0,2776.344655479854,182,224,19,90,19,6,45
9.112945642244137,0.6767705573547929,2351.272064925346,182,224,19,90,19,6,45
16.5639519945549,1.0834057370306096,2746.644623505739,182,224,19,90,19,6,45
33.49267134505262,0,2597.9121494518304,182,224,19,90,19,6,45
0,0,2739.8196233501467,182,224,19,90,19,6,45
0,0.6008641117036561,2639.1081566225503,182,224,19,90,19,6,45
0,0.6608387330501456,2595.407949915174,182,224,19,90,19,6,45
0,0,2671.2186962210167,182,224,19,90,19,6,45
1.7027864018934835,1.3212659410890837,2897.8701303282674,182,224,19,90,19,6,45
5.81059866735429,0.8052855645592443,2658.3660716755353,182,224,19,90,19,6,45
14.72807499505135,0,2581.0838162177192,182,224,19,90,19,6,45
3.052708034961084,0,2458.812815704709,131,97,34,81,13,18,49
0,0,2499.864099028354,131,97,34,81,13,18,49
5.486582300071479,0,2640.1844500846446,131,97,34,81,13,18,49
0,0.3930596523729347,2603.86936001921,131,97,34,81,13,18,49
0,0,2590.707875487017,131,97,34,81,13,18,49
0,0.48421573772311854,2619.0468018932784,131,97,34,81,13,18,49
0,0.07516247049128741,2672.124252127662,131,97,34,81,13,18,49
0,0,2367.0512109691267,131,97,34,81,13,18,49
0,0,2643.5098816114732,131,97,34,81,13,18,49
16.196863150942722,0,2492.8371253997025,131,97,34,81,13,18,49
3.2125261772531575,0.03812521099374073,2537.2303203122865,131,97,34,81,13,18,49
4.0821508428885656,0.6089714052260409,2495.8494278608755,131,97,34,81,13,18,49
0,0.422890652468265,2630.1319679636713,131,97,34,81,13,18,49
5.178056659036056,0.06732816115440561,2418.799775477225,131,97,34,81,13,18,49
0,0.23392717880297856,2313.1775928410934,131,97,34,81,13,18,49
0,0,2628.2539731792217,171,139,23,58,10,13,52
0,0,2662.1076900860708,171,139,23,58,10,13,52
0,0,2357.085219626778,171,139,23,58,10,13,52
0,0,2491.4160719473566,171,139,23,58,10,13,52
1.9886147723425824,0.6103854696620883,2677.213919407693,171,139,23,58,10,13,52
0,0,2684.5714493567407,171,139,23,58,10,13,52
1.8783682387334368,0,2595.9782660875567,171,139,23,58,10,13,52
2.9407185099932325,7.287675354830744e-5,2596.737409404157,171,139,23,58,10,13,52
0,0.31316080721714507,2697.5304026363383,171,139,23,58,10,13,52
4.177323503302144,0.14608193407787742,2469.3058703408547,171,139,23,58,10,13,52
0,0,2289.8647234297155,171,139,23,58,10,13,52
7.062871493362314,0,2647.8914575021927,171,139,23,58,10,13,52
0,0.25937354328206186,2385.5536031897873,171,139,23,58,10,13,52
0,0,2591.777485657518,171,139,23,58,10,13,52
13.934667852374655,0,2516.980036393707,171,139,23,58,10,13,52
20.66603613044702,5.5105890590704405,2698.292662533424,238,87,41,63,16,8,78
3.003766689274312,2.177710653414931,2644.315614131194,238,87,41,63,16,8,78
3.943986691558392,0,2427.727562347529,238,87,41,63,16,8,78
0,0,2603.136376244246,238,87,41,63,16,8,78
21.1319903902126,2.3237198207981264,2475.044019126282,238,87,41,63,16,8,78
12.653119779477718,0,2324.920644766187,238,87,41,63,16,8,78
0,0,2746.5767462293593,238,87,41,63,16,8,78
25.978250912042355,1.676451807989776,2517.394470355511,238,87,41,63,16,8,78
24.84989406643293,0,2459.236604027845,238,87,41,63,16,8,78
19.236970250572934,3.897054633000106,2387.763171421482,238,87,41,63,16,8,78
0,1.127356768777232,2502.116523978134,238,87,41,63,16,8,78
33.699751420361395,9.391231642670512,2765.8589823849475,238,87,41,63,16,8,78
32.83409388410191,0,2413.6123307726207,238,87,41,63,16,8,78
2.1215973129728996,2.9779845115702948,2485.026189662473,238,87,41,63,16,8,78
0,0.4503000751448401,2467.628171881967,238,87,41,63,16,8,78
377.978974594991,60.248479438453586,1246.51563063296,5,170,5,41,14,2,38
265.32090163744016,52.666141676496494,1998.327397449644,5,170,5,41,14,2,38
176.41696783474484,90.4174266148544,955.1142790546132,5,170,5,41,14,2,38
254.23509367571225,34.291278376290684,1724.791219029294,5,170,5,41,14,2,38
362.466207076586,47.89773580156315,1482.4645249790724,5,170,5,41,14,2,38
298.74386674083644,47.69403935148968,1737.2847996426804,5,170,5,41,14,2,38
262.6009207322582,133.4256012950474,883.5201923399284,5,170,5,41,14,2,38
354.1471010774429,110.32416979315413,1024.563455645004,5,170,5,41,14,2,38
313.5176870174568,72.30339509708456,1105.8851268176606,5,170,5,41,14,2,38
237.9802563239034,98.66250272331024,811.6635181024424,5,170,5,41,14,2,38
327.85887872194485,59.03570325308897,1435.5333773780108,5,170,5,41,14,2,38
231.53095216787912,116.6007941853804,1268.5737314693788,5,170,5,41,14,2,38
277.58430663304466,83.92595624575893,1732.439048958916,5,170,5,41,14,2,38
205.28116347046165,133.2683321225442,1277.0360363274935,5,170,5,41,14,2,38
214.01972054820237,120.4299933757422,801.8004364340111,5,170,5,41,14,2,38
9.856008461520158,0,2479.3392445811487,77,154,50,37,10,19,67
0,0.4848033705736416,2347.2947047079497,77,154,50,37,10,19,67
6.586089155707563,0,1855.684460591501,77,154,50,37,10,19,67
0,0,1824.4026718696637,77,154,50,37,10,19,67
0,1.7448072601307576,2385.998848196115,77,154,50,37,10,19,67
11.853734909145205,0,2127.1688072407173,77,154,50,37,10,19,67
7.343237999864482,0,1974.5942440001272,77,154,50,37,10,19,67
0,6.32802637447013,2580.764643522268,77,154,50,37,10,19,67
0,3.1740885955766043,2550.790828500342,77,154,50,37,10,19,67
0,3179.430132250825,30.464844630619528,77,154,50,37,10,19,67
0,1521.3317831759414,303.6815362097802,77,154,50,37,10,19,67
0,825.5223390305166,140.96315761304464,77,154,50,37,10,19,67
6.885423004846036,3300.2929945913697,76.63723948470933,77,154,50,37,10,19,67
0,0.15104680547743837,1853.04594566145,77,154,50,37,10,19,67
0,1.381265508045889,1718.0329304196498,77,154,50,37,10,19,67
155.1616016154725,0,2556.521787599034,11,38,40,26,9,1,86
220.76651471316728,119.98142510432208,1225.491018272924,11,38,40,26,9,1,86
310.7163216101472,0,2528.3065245225353,11,38,40,26,9,1,86
401.0559986419312,0,527.8141427872569,11,38,40,26,9,1,86
275.8247406464834,49.506286715447665,2581.794231416385,11,38,40,26,9,1,86
333.44459488427316,18.326547529306605,2217.93337501774,11,38,40,26,9,1,86
375.2427241973327,0,2290.646121349557,11,38,40,26,9,1,86
308.0997665947256,12.26708813059598,2478.738508927441,11,38,40,26,9,1,86
373.6172289557648,0,2364.9110363334653,11,38,40,26,9,1,86
206.3976634489212,6.387517251361596,2517.1458116916615,11,38,40,26,9,1,86
405.3063339785508,0,1318.8301594336697,11,38,40,26,9,1,86
291.1262964144549,31.60394692833359,2612.183991294021,11,38,40,26,9,1,86
332.3005536359414,16.101133770075876,2356.95411980016,11,38,40,26,9,1,86
326.23277076611816,0,2592.1942133831576,11,38,40,26,9,1,86
383.29893857395246,0,1918.1484520274605,11,38,40,26,9,1,86
0,1247.7628131800311,0,99,35,18,15,11,10,74
1.9935652427913424,1387.766359814846,26.93421395471221,99,35,18,15,11,10,74
2.1386484824640974,320.5460227891888,890.7385548853854,99,35,18,15,11,10,74
0.7065037718338988,0.5769077505357637,2606.5137968023255,99,35,18,15,11,10,74
3.0106255762897742,711.6866330640636,0,99,35,18,15,11,10,74
1.4558665221423228,263.4529993797741,26.83280377960537,99,35,18,15,11,10,74
3.17053631994448,597.3567251627524,651.8687424407432,99,35,18,15,11,10,74
0.9726081611060212,1258.2301048634556,165.97811946427447,99,35,18,15,11,10,74
1.0017814098894875,1487.797403195025,0,99,35,18,15,11,10,74
6.003744796085498,17.64827760128087,2479.9921872782825,99,35,18,15,11,10,74
0,0,2329.0891504843676,99,35,18,15,11,10,74
0,0,2284.3779903980612,99,35,18,15,11,10,74
0,674.4585198909552,0,99,35,18,15,11,10,74
119.34200997202475,395.9773182834507,682.2452446548674,99,35,18,15,11,10,74
0,82.08989980884516,1953.5226665545752,99,35,18,15,11,10,74
1.956488394256077,4.87607390418437,2396.2145162113407,145,54,17,34,13,12,72
7.277342313156482,0.4258465538160652,2479.8512229248413,145,54,17,34,13,12,72
13.415907916357614,0.6978330835421308,2453.56812964644,145,54,17,34,13,12,72
1.321962212743604,2.5617318177243384,2277.466241773388,145,54,17,34,13,12,72
0.6461964858621743,0.2183925689713928,2505.518623843668,145,54,17,34,13,12,72
4.624011127958872,0,2659.423533495371,145,54,17,34,13,12,72
0.24966211130815497,0,2283.82135461852,145,54,17,34,13,12,72
1.2508258344715129,0.20458618188254923,2681.321078423143,145,54,17,34,13,12,72
3.3021234312547114,2.1053128030322323,2186.0287842217135,145,54,17,34,13,12,72
0,0.570363119544997,2025.5180369411448,145,54,17,34,13,12,72
0,0,2398.211104165022,145,54,17,34,13,12,72
0,0.2658496116590763,2101.39595853657,145,54,17,34,13,12,72
0,0,2405.0221112401696,145,54,17,34,13,12,72
0,0.4124180744897713,2501.072133473824,145,54,17,34,13,12,72
5.949391099312659,0,2662.3231507130035,145,54,17,34,13,12,72
2.3394816267543455,0,2447.517726218361,104,20,30,68,11,4,24
36.523441177460015,0,2572.324309045723,104,20,30,68,11,4,24
48.83800880763742,0,2512.1631518529407,104,20,30,68,11,4,24
0,7.581038353613916,2636.7166857464586,104,20,30,68,11,4,24
0,11.102063827370475,2557.1177337741965,104,20,30,68,11,4,24
41.504407996019594,3.906524541285575,2516.3558374605464,104,20,30,68,11,4,24
0,30.60700634981736,2574.878430444788,104,20,30,68,11,4,24
0,5.114204798706797,2665.6357304026797,104,20,30,68,11,4,24
91.39869189513384,5.713250172681382,2478.610641329009,104,20,30,68,11,4,24
0,0,2534.1781578535015,104,20,30,68,11,4,24
74.86590651611222,0,2460.4238538015397,104,20,30,68,11,4,24
0,0,2849.583064017066,104,20,30,68,11,4,24
29.815073522552993,12.46325522247043,2497.119285044585,104,20,30,68,11,4,24
0,27.973254304748597,2775.9104668041095,104,20,30,68,11,4,24
67.60789111286425,39.12375252382431,2579.280501436,104,20,30,68,11,4,24
0,2072.768756100652,106.13549842930932,138,132,31,20,1,18,59
0,2133.079033854839,21.57554611684268,138,132,31,20,1,18,59
0.23704368057549555,1862.7431968203591,115.55781596012926,138,132,31,20,1,18,59
0,2049.751135554777,92.5968224496256,138,132,31,20,1,18,59
0.7728460946291932,1953.513494992659,79.50851540527411,138,132,31,20,1,18,59
0.3862303128490219,2070.603559421608,50.200325782007255,138,132,31,20,1,18,59
0,2080.9841168162143,83.77074774439218,138,132,31,20,1,18,59
0.13819314243966757,1899.9020190970937,122.94510070274173,138,132,31,20,1,18,59
0,2106.492380672766,0,138,132,31,20,1,18,59
0.5952966582593129,2127.521766846511,53.20581845255395,138,132,31,20,1,18,59
0,2060.3790772161237,87.96177485218382,138,132,31,20,1,18,59
0,2022.9132223958177,57.46733891799308,138,132,31,20,1,18,59
0.07905812746332766,1888.5545519664504,83.01784301468862,138,132,31,20,1,18,59
0.2620861196441021,1986.130028573644,123.57893967917332,138,132,31,20,1,18,59
0.3119634276754869,2018.169970050663,55.11029498968702,138,132,31,20,1,18,59
