mean_wolves,mean_sheep,mean_grass,min_wolves,min_sheep,min_grass,max_wolves,max_sheep,max_grass,sd_wolves,sd_sheep,sd_grass,trend_wolves,trend_sheep,trend_grass,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolves_gain_from_food,sheep_reproduce,wolves_reproduce,grass_regrowth,wolves_50,wolves_100,wolves_150,wolves_200,wolves_250,wolves_300,wolves_350,wolves_400,wolves_450,wolves_500,sheep_50,sheep_100,sheep_150,sheep_200,sheep_250,sheep_300,sheep_350,sheep_400,sheep_450,sheep_500,grass_50,grass_100,grass_150,grass_200,grass_250,grass_300,grass_350,grass_400,grass_450,grass_500
92.999782478992,113.79931356801264,985.8414897738926,0.990909090909091,1.3204545454545455,135.15384615384616,417.4,314.38461538461536,2482.1341463414633,85.18945272406836,81.28880929002393,532.4513180177347,-0.15868163273326605,0.21576250215549103,-0.8356831138786034,51,209,7,50,7,8,81,108,29.071428571428573,161.23076923076923,42.30769230769231,73.38461538461539,118.6923076923077,22.916666666666668,91,39.1,40.8,12.4,160.35714285714286,77.53846153846153,42.46153846153846,234.07692307692307,67.92307692307692,139.41666666666666,139.9090909090909,104.9,177.8,1622.6666666666667,1165.2142857142858,262.9230769230769,1871.8461538461536,464.84615384615387,851.7692307692307,1260.6666666666667,357.1818181818182,1240.2,607
95.74934901949264,4.0546816479400745,1670.3720609435156,0,0,1119.4666666666667,303.46666666666664,164,2268.886746987952,114.82157348341602,20.958828235129747,349.3149149489557,-3.7580795940170946,0,13.679673063255157,208,242,1,31,18,5,95,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,0,0,0,0,0,1739.2,1739.2,1739.2,1739.2,1739.2,1739.2,1739.2,1739.2,1739.2,1739.2
38.89090721352699,2950.6080712642497,1315.822766235994,0,0.01886792452830188,167.25,488.8666666666667,10605.5,2600.796226415094,110.26303077554884,4020.8456188966065,1024.1696859278104,0,18.063911258948025,-6.414503205128206,62,119,38,86,3,11,14,181,3.5,0,0,0,0,0,0,0,0,0.8,1.3,11,56.75,230,1020,4195.75,9687.5,9994.25,8026.5,2579.4,2586.5,2493.5,2114.25,1297.75,520,210,180,181.5,175.25
65.00602276711525,158.7662666613184,1840.5159881792208,0.0979381443298969,0.18241042345276873,573.4,231.26666666666668,805.8,2598.2736156351793,74.63659799713403,232.00531491897385,742.0829250558079,-0.15588626117219012,0.9461495031616982,-4.493437636379506,75,146,49,98,2,2,22,231.26666666666668,143,44.53333333333333,8.933333333333334,4.555555555555555,3.6666666666666665,6.6,18.8,50.2,135,10.133333333333333,1.2666666666666666,1.4,3,14.444444444444445,55.333333333333336,155.8,343,580.6,805.8,2301.6,2559.9333333333334,2579.133333333333,2549.866666666667,2397.6666666666665,1967.5,1381.8,898.2,606.4,753
299.01235671428736,42.72742616033755,1843.51870604782,0,0,377,1116.9333333333334,253.86666666666667,2601,356.4840526177695,76.08292867996431,866.668327753631,-1.26910948852858,-0.06120387903827394,8.905681236326398,42,57,24,76,9,6,61,376.2,900.7333333333332,68.86666666666666,0.04754098360655737,0.04754098360655737,0.04754098360655737,0.04754098360655737,0.04754098360655737,0.04754098360655737,0.04754098360655737,215.13333333333333,0,0,0,0,0,0,0,0,0,397.2,1864.1333333333337,2599.8,2601,2601,2601,2601,2601,2601,2601
41.2152,829.4184,566.8894666666666,0.3333333333333333,116.2,196.06666666666663,173.66666666666666,2024.9333333333336,1262.8,43.3109038101124,707.1028758044599,256.1895503950605,-0.07137365680735572,4.255555555555553,-1.2009400718033691,189,45,26,12,2,12,33,24.133333333333333,65.86666666666666,163.46666666666667,7.666666666666667,19.6,61.6,10.333333333333334,0.4,22.466666666666665,3.2666666666666666,261.8666666666667,422.4,167.8,175.2,395.73333333333335,665.3333333333334,1277.1333333333334,1868.8,1988.3333333333333,1941.6,738,448.06666666666666,824.6666666666666,1000.4,533.6666666666666,473.26666666666665,519.8,316.53333333333336,201.53333333333333,366.3333333333333
74.6636,133.82093333333333,889.0852,17.733333333333334,39.266666666666666,519.4666666666667,255.26666666666668,221,1661.6,43.14030755802851,32.8320305262213,197.88342720522343,0.03809523809523796,-0.00562248995983938,-0.07745564892623719,199,125,4,24,6,10,43,70.4,27,56.333333333333336,64.86666666666666,75.26666666666667,70.26666666666667,76.26666666666667,77.4,61.53333333333333,71.8,44.93333333333333,217.66666666666663,165.8,125.26666666666668,122.4,145.6,141.2,119.53333333333332,147.2,138.26666666666668,1518.0666666666666,538.3333333333334,791.2666666666667,969.2666666666668,835.2,797,858.4,925.2666666666668,819.8666666666667,862.8666666666667
1062.8418123597432,129.44892718703224,2227.8589768925176,0,0,1164.9,3942.7,795.7,2601,1254.676173589363,230.5979506915484,435.4651138143986,-0.9618768328445748,-0.13280839895013125,2.13692185007975,24,102,13,62,20,19,11,901.2,413,3171,15.666666666666666,15.666666666666666,15.666666666666666,15.666666666666666,15.666666666666666,15.666666666666666,15.666666666666666,12,524.1,0,0,0,0,0,0,0,0,2474.4,1395,2593,2601,2601,2601,2601,2601,2601,2601
420.12851399669546,45.94411177644711,2449.352095808383,0,0,1459.2666666666669,1743.8,344.8,2601,560.1579462328241,103.91607114861816,316.5430970813266,-4.265616797900263,0,0,222,181,34,47,13,9,5,1429.0666666666666,17.6,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601
619.4023333676661,35.91014492753623,2168.835046113307,0,0,341.46666666666664,2518.4666666666667,439.53333333333336,2601,818.5507404779322,102.9880917579229,785.264731050715,-4.405644722343913,0,0.32360707364341024,182,224,19,90,19,6,45,2337.0666666666666,753.5333333333333,40.2,0.02796052631578947,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1248.0666666666666,2601,2601,2601,2601,2601,2601,2601,2601,2601
629.280368780854,37.904666666666664,1700.0028757212888,0,0,707.6666666666666,2316,217.66666666666663,2601,777.9096056275554,72.39253966002804,756.4212335806187,-8.365627084981924,-0.04417344173441735,25.1747619047619,131,97,34,81,13,18,49,535.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463.5333333333333,2601,2601,2601,2601,2601,2601,2601,2601,2601
385.1072638130079,35.3169696969697,1715.5861351174683,0,0,685.2,1277,212.93333333333337,2601,439.6875009518064,69.1787415487754,780.940005448834,-6.56631130063966,-0.07619047619047618,22.88695652173913,171,139,23,58,10,13,52,469.8666666666667,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.13333333333333333,0,0,0,0,0,0,0,0,0,1313.2,2601,2601,2601,2601,2601,2601,2601,2601,2601
731.1552748206869,109.25059523809524,1756.9729166666666,0,0,59.8,3256,1171.5333333333333,2601,1026.9669520014156,282.6743975090739,1042.7078117613516,-4.016382544772375,0,13.06204206763491,238,87,41,63,16,8,78,2653.3333333333335,702.0666666666667,20.285714285714285,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.2,0,0,0,0,0,0,0,0,0,351.6666666666667,2423.8,2601,2601,2601,2601,2601,2601,2601,2601
251.79306666666668,102.10066666666668,1311.374,74.4,5.066666666666666,557.0666666666667,356.93333333333334,309.2,2175,85.03985671927607,61.38939517277686,346.8593482940859,0.4175622656729826,-0.1333333333333332,0.6700632594985384,5,170,5,41,14,2,38,79.46666666666667,115.66666666666669,231.33333333333337,317.8,312.26666666666665,265.4,318,349.8,293.2,274.2,148.33333333333334,180.86666666666667,114.8,109.2,96.6,91.4,95.73333333333332,54.13333333333333,67.53333333333333,81.66666666666667,1636.9333333333334,985.7333333333332,1017.7333333333332,1181.1333333333334,1489.2666666666669,1481.8666666666666,1091.8,1526.3333333333333,1539.4,1269.7333333333331
131.13820335731208,1353.73613187951,475.0584957154231,0,0.19791666666666663,30,1295.7333333333331,3175.75,2488.6220930232557,290.71353109609504,953.1707809682634,548.5982987811134,0,4.664835817756395,-1.805677464298154,77,154,50,37,10,19,67,96.26666666666668,1098.4666666666667,11.8,0,0,0,0,0,0,0,68.33333333333333,234.93333333333337,50.4,1495.25,2795.25,2093.25,1896.25,1749.75,2070,2199.75,1220.2666666666669,324.93333333333334,1820.7,482.75,35,108.75,101.5,107.25,50.25,123
144.27186666666665,579.5868,603.9773333333334,11,5.066666666666666,12.266666666666667,379.93333333333334,1975.8,2139.2,133.5121406244617,572.9717883316645,671.8182712003245,0.8273628143193361,-2.0572211456945624,1.7132758620689654,11,38,40,26,9,1,86,11,18.066666666666663,28.333333333333332,49.06666666666667,82.46666666666667,136.53333333333333,225.66666666666663,330.46666666666664,378,317.3333333333333,507.3333333333333,1257.6666666666667,1751.2,341.1333333333333,1378.1333333333334,176.13333333333333,526.6,47.8,61.733333333333334,5.066666666666666,407.73333333333335,29.8,57.93333333333333,121.66666666666669,47.666666666666664,295.53333333333336,283.8,672,1843.2666666666669,2139.2
85.58913323143165,431.45348854029027,544.9802298749811,0.6467889908256881,4.853448275862069,9.285714285714286,470.26666666666665,1366.1333333333334,2482.1284403669724,94.67864808886732,321.19114518658677,500.4690382812664,-0.1000840810731918,0.4667577544889185,0.1796039769205095,99,35,18,15,11,10,74,397.6666666666667,10.666666666666666,143.4,19.6,229.1428571428571,10.333333333333334,91.66666666666669,20.666666666666668,63.5,10.818181818181818,211.8,115.53333333333332,463.73333333333335,275.6,220.78571428571428,453.1666666666667,410.5833333333333,705.5,269.75,770.1818181818181,127.46666666666668,1560.5333333333333,14.466666666666669,1367.2666666666669,56.714285714285715,1224.3333333333333,98.75,787.3333333333334,434.75,403.3636363636364
371.47380559445025,108.63826086956522,1104.2548386719452,0,0,155.73333333333332,1368.1333333333334,555.4,2601,446.1894298336199,180.8739595533648,874.8335778452556,-3.004210526315789,-0.9418439716312056,18.759577846268797,145,54,17,34,13,12,72,1140.6666666666667,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,0.7333333333333333,0,0,0,0,0,0,0,0,0,460.8666666666667,2499.285714285714,2499.285714285714,2499.285714285714,2499.285714285714,2499.285714285714,2499.285714285714,2499.285714285714,2499.285714285714,2499.285714285714
833.7284589366684,287.8833333333333,2110.2521333333334,0.04545454545454545,0,115.93333333333334,3737.6,2972.0666666666666,2601,1178.932722488782,709.7447926663425,888.598343268826,-1.2024820534689855,0,0.00418014457330056,104,20,30,68,11,4,24,120.13333333333334,829.1333333333333,3450,2755.4,933.5333333333332,206.6,44.4,7.333333333333333,2.6666666666666665,2,2950.733333333333,227.93333333333337,0,0,0,0,0,0,0,0,141.26666666666668,882.1333333333333,2598.8,2601,2601,2601,2601,2601,2601,2601
11.028133333333331,575.3362666666667,574.5762666666667,0,33.46666666666667,77.53333333333333,276.3333333333333,2023.1333333333337,1548.4666666666667,45.20114051228871,612.8848535963506,461.70683249048744,0,3.506209797735222,-2.8199901088031636,138,132,31,20,1,18,59,2.8666666666666667,0,0,0,0,0,0,0,0,0,38.06666666666667,61.13333333333333,100.8,170.66666666666666,282.4,464,748.4666666666667,1178.6666666666667,1663.9333333333334,2023.1333333333337,1267.3333333333333,1243.0666666666666,923.8,605.2,409.3333333333333,276.26666666666665,177.13333333333333,119.66666666666669,91.53333333333332,80.06666666666666
